"'Time','II','III','AVR','V','RESP','PLETH','ABP','CVP'"
"'[22:23:28.968]',0.155,-,0.760,0.450,-0.053,2.002,-,0.000"
"'[22:23:28.976]',0.160,-,0.750,0.450,-0.074,2.002,-,0.000"
"'[22:23:28.984]',0.155,-,0.755,0.450,-0.096,2.002,-,0.000"
"'[22:23:28.992]',0.169,-,0.740,0.445,-0.118,2.002,-,0.000"
"'[22:23:29.000]',0.175,-,0.740,0.460,-0.140,2.002,-,0.000"
"'[22:23:29.008]',0.205,-,0.720,0.490,-0.162,2.002,-,0.000"
"'[22:23:29.016]',0.225,-,0.715,0.515,-0.183,2.002,-,0.000"
"'[22:23:29.024]',0.245,-,0.710,0.535,-0.203,2.002,-,0.000"
"'[22:23:29.032]',0.265,-,0.690,0.545,-0.220,2.002,-,0.000"
"'[22:23:29.040]',0.285,-,0.685,0.520,-0.238,2.002,-,0.000"
"'[22:23:29.048]',0.270,-,0.690,0.505,-0.253,2.002,-,0.000"
"'[22:23:29.056]',0.275,-,0.700,0.495,-0.268,2.002,-,0.000"
"'[22:23:29.064]',0.260,-,0.710,0.460,-0.282,2.002,-,0.000"
"'[22:23:29.072]',0.220,-,0.725,0.430,-0.296,2.002,-,0.000"
"'[22:23:29.080]',0.195,-,0.740,0.410,-0.310,2.002,-,0.000"
"'[22:23:29.088]',0.165,-,0.760,0.410,-0.324,2.002,-,0.000"
"'[22:23:29.096]',0.149,-,0.765,0.415,-0.335,2.002,-,0.000"
"'[22:23:29.104]',0.155,-,0.770,0.415,-0.346,2.002,-,0.000"
"'[22:23:29.112]',0.140,-,0.765,0.410,-0.356,2.002,-,0.000"
"'[22:23:29.120]',0.149,-,0.775,0.425,-0.365,2.002,-,0.000"
"'[22:23:29.128]',0.160,-,0.760,0.430,-0.373,2.002,-,0.000"
"'[22:23:29.136]',0.125,-,0.785,0.450,-0.381,2.002,-,0.000"
"'[22:23:29.144]',0.064,-,0.810,0.555,-0.390,2.002,-,0.000"
"'[22:23:29.152]',0.200,-,0.670,0.700,-0.398,2.002,-,0.000"
"'[22:23:29.160]',0.600,-,0.310,0.750,-0.406,2.002,-,0.000"
"'[22:23:29.168]',0.936,-,0.055,0.415,-0.415,2.002,-,0.000"
"'[22:23:29.176]',0.780,-,0.275,0.175,-0.423,2.002,-,0.000"
"'[22:23:29.184]',0.370,-,0.635,0.075,-0.431,2.002,-,0.000"
"'[22:23:29.192]',0.195,-,0.745,0.225,-0.439,2.002,-,0.000"
"'[22:23:29.200]',0.120,-,0.800,0.365,-0.445,2.002,-,0.000"
"'[22:23:29.208]',0.080,-,0.820,0.415,-0.452,2.002,-,0.000"
"'[22:23:29.216]',0.050,-,0.845,0.430,-0.459,2.002,-,0.000"
"'[22:23:29.224]',0.040,-,0.855,0.435,-0.466,2.002,-,0.000"
"'[22:23:29.232]',0.040,-,0.855,0.445,-0.473,2.002,-,0.000"
"'[22:23:29.240]',0.030,-,0.860,0.455,-0.479,2.002,-,0.000"
"'[22:23:29.248]',0.035,-,0.855,0.450,-0.486,2.002,-,0.000"
"'[22:23:29.256]',0.030,-,0.860,0.460,-0.492,2.002,-,0.000"
"'[22:23:29.264]',0.020,-,0.865,0.465,-0.497,2.002,-,0.000"
"'[22:23:29.272]',0.024,-,0.875,0.460,-0.502,2.002,-,0.000"
"'[22:23:29.280]',0.010,-,0.875,0.470,-0.506,2.002,-,0.000"
"'[22:23:29.288]',-0.000,-,0.880,0.480,-0.512,2.002,-,0.000"
"'[22:23:29.296]',-0.010,-,0.885,0.470,-0.516,2.002,-,0.000"
"'[22:23:29.304]',-0.021,-,0.890,0.475,-0.521,2.002,-,0.000"
"'[22:23:29.312]',-0.035,-,0.900,0.480,-0.527,2.002,-,0.000"
"'[22:23:29.320]',-0.045,-,0.905,0.490,-0.531,2.002,-,0.000"
"'[22:23:29.328]',-0.050,-,0.915,0.495,-0.535,2.002,-,0.000"
"'[22:23:29.336]',-0.045,-,0.915,0.505,-0.539,2.002,-,0.000"
"'[22:23:29.344]',-0.050,-,0.920,0.500,-0.542,2.002,-,0.000"
"'[22:23:29.352]',-0.055,-,0.925,0.505,-0.544,2.002,-,0.000"
"'[22:23:29.360]',-0.061,-,0.935,0.505,-0.546,2.002,-,0.000"
"'[22:23:29.368]',-0.061,-,0.935,0.500,-0.547,2.002,-,0.000"
"'[22:23:29.376]',-0.050,-,0.925,0.500,-0.548,2.002,-,0.000"
"'[22:23:29.384]',-0.035,-,0.910,0.500,-0.549,2.002,-,0.000"
"'[22:23:29.392]',-0.010,-,0.880,0.495,-0.549,2.002,-,0.000"
"'[22:23:29.400]',0.020,-,0.850,0.490,-0.550,2.002,-,0.000"
"'[22:23:29.408]',0.060,-,0.815,0.490,-0.551,2.002,-,0.000"
"'[22:23:29.416]',0.080,-,0.800,0.485,-0.551,2.002,-,0.000"
"'[22:23:29.424]',0.090,-,0.790,0.485,-0.550,2.002,-,0.000"
"'[22:23:29.432]',0.095,-,0.790,0.485,-0.549,2.002,-,0.000"
"'[22:23:29.440]',0.104,-,0.785,0.485,-0.547,2.002,-,0.000"
"'[22:23:29.448]',0.104,-,0.785,0.480,-0.547,2.002,-,0.000"
"'[22:23:29.456]',0.104,-,0.785,0.480,-0.546,2.002,-,0.000"
"'[22:23:29.464]',0.104,-,0.785,0.470,-0.547,2.002,-,0.000"
"'[22:23:29.472]',0.109,-,0.780,0.475,-0.547,2.002,-,0.000"
"'[22:23:29.480]',0.109,-,0.785,0.480,-0.549,2.002,-,0.000"
"'[22:23:29.488]',0.109,-,0.780,0.475,-0.549,2.002,-,0.000"
"'[22:23:29.496]',0.120,-,0.775,0.485,-0.552,2.002,-,0.000"
"'[22:23:29.504]',0.115,-,0.780,0.470,-0.554,2.002,-,0.000"
"'[22:23:29.512]',0.129,-,0.775,0.470,-0.555,2.002,-,0.000"
"'[22:23:29.520]',0.129,-,0.775,0.475,-0.557,2.002,-,0.000"
"'[22:23:29.528]',0.129,-,0.775,0.465,-0.558,2.002,-,0.000"
"'[22:23:29.536]',0.135,-,0.765,0.460,-0.560,2.002,-,0.000"
"'[22:23:29.544]',0.145,-,0.770,0.460,-0.562,2.002,-,0.000"
"'[22:23:29.552]',0.149,-,0.760,0.460,-0.564,2.002,-,0.000"
"'[22:23:29.560]',0.165,-,0.760,0.455,-0.566,2.002,-,0.000"
"'[22:23:29.568]',0.175,-,0.750,0.445,-0.568,2.002,-,0.000"
"'[22:23:29.576]',0.214,-,0.720,0.485,-0.570,2.002,-,0.000"
"'[22:23:29.584]',0.234,-,0.705,0.515,-0.570,2.002,-,0.000"
"'[22:23:29.592]',0.234,-,0.710,0.540,-0.570,2.002,-,0.000"
"'[22:23:29.600]',0.240,-,0.700,0.535,-0.570,2.002,-,0.000"
"'[22:23:29.608]',0.229,-,0.705,0.490,-0.567,2.002,-,0.000"
"'[22:23:29.616]',0.200,-,0.725,0.420,-0.564,2.002,-,0.000"
"'[22:23:29.624]',0.175,-,0.755,0.390,-0.558,2.002,-,0.000"
"'[22:23:29.632]',0.160,-,0.765,0.375,-0.553,2.002,-,0.000"
"'[22:23:29.640]',0.149,-,0.770,0.390,-0.544,2.002,-,0.000"
"'[22:23:29.648]',0.135,-,0.785,0.400,-0.534,2.002,-,0.000"
"'[22:23:29.656]',0.135,-,0.785,0.410,-0.521,2.002,-,0.000"
"'[22:23:29.664]',0.129,-,0.785,0.395,-0.508,2.002,-,0.000"
"'[22:23:29.672]',0.140,-,0.785,0.405,-0.493,2.002,-,0.000"
"'[22:23:29.680]',0.129,-,0.785,0.415,-0.477,2.002,-,0.000"
"'[22:23:29.688]',0.129,-,0.785,0.435,-0.460,2.002,-,0.000"
"'[22:23:29.696]',0.125,-,0.790,0.440,-0.442,2.002,-,0.000"
"'[22:23:29.704]',0.100,-,0.805,0.435,-0.419,2.002,-,0.000"
"'[22:23:29.712]',0.055,-,0.825,0.550,-0.395,2.002,-,0.000"
"'[22:23:29.720]',0.195,-,0.665,0.695,-0.366,2.002,-,0.000"
"'[22:23:29.728]',0.590,-,0.300,0.730,-0.338,2.002,-,0.000"
"'[22:23:29.736]',0.905,-,0.055,0.400,-0.309,2.002,-,0.000"
"'[22:23:29.744]',0.750,-,0.295,0.185,-0.279,2.002,-,0.000"
"'[22:23:29.752]',0.345,-,0.655,0.090,-0.249,2.002,-,0.000"
"'[22:23:29.760]',0.155,-,0.775,0.215,-0.218,2.002,-,0.000"
"'[22:23:29.768]',0.080,-,0.825,0.345,-0.181,2.002,-,0.000"
"'[22:23:29.776]',0.044,-,0.855,0.390,-0.142,2.002,-,0.000"
"'[22:23:29.784]',0.020,-,0.865,0.410,-0.098,2.002,-,0.000"
"'[22:23:29.792]',0.015,-,0.875,0.415,-0.053,2.002,-,0.000"
"'[22:23:29.800]',-0.005,-,0.880,0.435,-0.005,2.002,-,0.000"
"'[22:23:29.808]',-0.015,-,0.890,0.425,0.045,2.002,-,0.000"
"'[22:23:29.816]',-0.010,-,0.890,0.430,0.097,2.002,-,0.000"
"'[22:23:29.824]',-0.015,-,0.890,0.435,0.150,2.002,-,0.000"
"'[22:23:29.832]',-0.025,-,0.885,0.440,0.198,2.002,-,0.000"
"'[22:23:29.840]',-0.030,-,0.895,0.425,0.247,2.002,-,0.000"
"'[22:23:29.848]',-0.035,-,0.900,0.435,0.291,2.002,-,0.000"
"'[22:23:29.856]',-0.041,-,0.905,0.425,0.336,2.002,-,0.000"
"'[22:23:29.864]',-0.045,-,0.910,0.425,0.381,2.002,-,0.000"
"'[22:23:29.872]',-0.061,-,0.915,0.430,0.427,2.002,-,0.000"
"'[22:23:29.880]',-0.065,-,0.925,0.430,0.473,2.002,-,0.000"
"'[22:23:29.888]',-0.070,-,0.925,0.435,0.518,2.002,-,0.000"
"'[22:23:29.896]',-0.075,-,0.925,0.430,0.558,2.002,-,0.000"
"'[22:23:29.904]',-0.090,-,0.945,0.455,0.598,2.002,-,0.000"
"'[22:23:29.912]',-0.100,-,0.950,0.450,0.633,2.002,-,0.000"
"'[22:23:29.920]',-0.095,-,0.950,0.445,0.667,2.002,-,0.000"
"'[22:23:29.928]',-0.085,-,0.950,0.460,0.700,2.002,-,0.000"
"'[22:23:29.936]',-0.085,-,0.950,0.450,0.733,2.002,-,0.000"
"'[22:23:29.944]',-0.081,-,0.945,0.460,0.764,2.002,-,0.000"
"'[22:23:29.952]',-0.045,-,0.915,0.455,0.795,2.002,-,0.000"
"'[22:23:29.960]',-0.021,-,0.885,0.460,0.822,2.002,-,0.000"
"'[22:23:29.968]',0.010,-,0.855,0.455,0.849,2.002,-,0.000"
"'[22:23:29.976]',0.040,-,0.830,0.460,0.872,2.002,-,0.000"
"'[22:23:29.984]',0.044,-,0.825,0.475,0.896,2.002,-,0.000"
"'[22:23:29.992]',0.060,-,0.815,0.460,0.914,2.002,-,0.000"
"'[22:23:30.000]',0.070,-,0.810,0.465,0.933,2.002,-,0.000"
"'[22:23:30.008]',0.080,-,0.805,0.470,0.948,2.002,-,0.000"
"'[22:23:30.016]',0.080,-,0.805,0.475,0.963,2.002,-,0.000"
"'[22:23:30.024]',0.090,-,0.800,0.465,0.974,2.002,-,0.000"
"'[22:23:30.032]',0.095,-,0.795,0.460,0.986,2.002,-,0.000"
"'[22:23:30.040]',0.104,-,0.790,0.465,0.995,2.002,-,0.000"
"'[22:23:30.048]',0.095,-,0.795,0.460,1.005,2.002,-,0.000"
"'[22:23:30.056]',0.100,-,0.800,0.460,1.012,2.002,-,0.000"
"'[22:23:30.064]',0.095,-,0.805,0.460,1.019,2.002,-,0.000"
"'[22:23:30.072]',0.100,-,0.795,0.460,1.023,2.002,-,0.000"
"'[22:23:30.080]',0.095,-,0.800,0.460,1.029,2.002,-,0.000"
"'[22:23:30.088]',0.100,-,0.800,0.455,1.032,2.002,-,0.000"
"'[22:23:30.096]',0.104,-,0.800,0.455,1.035,2.002,-,0.000"
"'[22:23:30.104]',0.095,-,0.800,0.460,1.038,2.002,-,0.000"
"'[22:23:30.112]',0.075,-,0.810,0.460,1.041,2.002,-,0.000"
"'[22:23:30.120]',0.104,-,0.795,0.445,1.043,2.002,-,0.000"
"'[22:23:30.128]',0.115,-,0.790,0.435,1.045,2.002,-,0.000"
"'[22:23:30.136]',0.115,-,0.790,0.435,1.047,2.002,-,0.000"
"'[22:23:30.144]',0.120,-,0.790,0.435,1.050,2.002,-,0.000"
"'[22:23:30.152]',0.115,-,0.785,0.435,1.051,2.002,-,0.000"
"'[22:23:30.160]',0.129,-,0.785,0.445,1.053,2.002,-,0.000"
"'[22:23:30.168]',0.129,-,0.775,0.460,1.055,2.002,-,0.000"
"'[22:23:30.176]',0.135,-,0.775,0.480,1.056,2.002,-,0.000"
"'[22:23:30.184]',0.129,-,0.775,0.500,1.059,2.002,-,0.000"
"'[22:23:30.192]',0.135,-,0.775,0.505,1.062,2.002,-,0.000"
"'[22:23:30.200]',0.135,-,0.775,0.500,1.065,2.002,-,0.000"
"'[22:23:30.208]',0.125,-,0.780,0.485,1.068,2.002,-,0.000"
"'[22:23:30.216]',0.115,-,0.785,0.480,1.071,2.002,-,0.000"
"'[22:23:30.224]',0.100,-,0.795,0.445,1.074,2.002,-,0.000"
"'[22:23:30.232]',0.070,-,0.805,0.410,1.078,2.002,-,0.000"
"'[22:23:30.240]',0.044,-,0.820,0.405,1.081,2.002,-,0.000"
"'[22:23:30.248]',0.035,-,0.830,0.400,1.085,2.002,-,0.000"
"'[22:23:30.256]',0.035,-,0.830,0.405,1.090,2.002,-,0.000"
"'[22:23:30.264]',0.030,-,0.830,0.405,1.095,2.002,-,0.000"
"'[22:23:30.272]',0.024,-,0.835,0.405,1.101,2.002,-,0.000"
"'[22:23:30.280]',0.020,-,0.835,0.410,1.108,2.002,-,0.000"
"'[22:23:30.288]',0.010,-,0.840,0.415,1.115,2.002,-,0.000"
"'[22:23:30.296]',-0.025,-,0.860,0.465,1.123,2.002,-,0.000"
"'[22:23:30.304]',-0.055,-,0.885,0.580,1.132,2.002,-,0.000"
"'[22:23:30.312]',0.115,-,0.710,0.735,1.138,2.002,-,0.000"
"'[22:23:30.320]',0.515,-,0.335,0.765,1.145,2.002,-,0.000"
"'[22:23:30.328]',0.811,-,0.120,0.480,1.151,2.002,-,0.000"
"'[22:23:30.336]',0.640,-,0.370,0.315,1.157,2.002,-,0.000"
"'[22:23:30.344]',0.229,-,0.735,0.170,1.163,2.002,-,0.000"
"'[22:23:30.352]',0.020,-,0.860,0.225,1.170,2.002,-,0.000"
"'[22:23:30.360]',-0.015,-,0.875,0.345,1.177,2.002,-,0.000"
"'[22:23:30.368]',-0.030,-,0.880,0.405,1.184,2.002,-,0.000"
"'[22:23:30.376]',-0.035,-,0.885,0.430,1.190,2.002,-,0.000"
"'[22:23:30.384]',-0.045,-,0.895,0.435,1.197,2.002,-,0.000"
"'[22:23:30.392]',-0.035,-,0.890,0.435,1.203,2.002,-,0.000"
"'[22:23:30.400]',-0.035,-,0.890,0.445,1.209,2.002,-,0.000"
"'[22:23:30.408]',-0.035,-,0.885,0.455,1.216,2.002,-,0.000"
"'[22:23:30.416]',-0.041,-,0.890,0.460,1.223,2.002,-,0.000"
"'[22:23:30.424]',-0.041,-,0.890,0.465,1.232,2.002,-,0.000"
"'[22:23:30.432]',-0.035,-,0.890,0.460,1.241,2.002,-,0.000"
"'[22:23:30.440]',-0.035,-,0.885,0.465,1.250,2.002,-,0.000"
"'[22:23:30.448]',-0.035,-,0.890,0.465,1.260,2.002,-,0.000"
"'[22:23:30.456]',-0.045,-,0.890,0.470,1.270,2.002,-,0.000"
"'[22:23:30.464]',-0.041,-,0.895,0.475,1.281,2.002,-,0.000"
"'[22:23:30.472]',-0.045,-,0.895,0.480,1.290,2.002,-,0.000"
"'[22:23:30.480]',-0.050,-,0.900,0.485,1.299,2.002,-,0.000"
"'[22:23:30.488]',-0.061,-,0.905,0.485,1.308,2.002,-,0.000"
"'[22:23:30.496]',-0.061,-,0.915,0.485,1.316,2.002,-,0.000"
"'[22:23:30.504]',-0.065,-,0.920,0.485,1.324,2.002,-,0.000"
"'[22:23:30.512]',-0.070,-,0.925,0.485,1.333,2.002,-,0.000"
"'[22:23:30.520]',-0.075,-,0.935,0.485,1.342,2.002,-,0.000"
"'[22:23:30.528]',-0.070,-,0.935,0.480,1.351,2.002,-,0.000"
"'[22:23:30.536]',-0.050,-,0.920,0.465,1.360,2.002,-,0.000"
"'[22:23:30.544]',-0.035,-,0.905,0.460,1.369,2.002,-,0.000"
"'[22:23:30.552]',0.004,-,0.875,0.460,1.377,2.002,-,0.000"
"'[22:23:30.560]',0.030,-,0.840,0.460,1.385,2.002,-,0.000"
"'[22:23:30.568]',0.055,-,0.810,0.470,1.394,2.002,-,0.000"
"'[22:23:30.576]',0.075,-,0.800,0.485,1.403,2.002,-,0.000"
"'[22:23:30.584]',0.084,-,0.785,0.490,1.412,2.002,-,0.000"
"'[22:23:30.592]',0.095,-,0.785,0.500,1.422,2.002,-,0.000"
"'[22:23:30.600]',0.100,-,0.785,0.505,1.431,2.002,-,0.000"
"'[22:23:30.608]',0.095,-,0.780,0.510,1.440,2.002,-,0.000"
"'[22:23:30.616]',0.109,-,0.775,0.505,1.448,2.002,-,0.000"
"'[22:23:30.624]',0.125,-,0.770,0.510,1.456,2.002,-,0.000"
"'[22:23:30.632]',0.129,-,0.770,0.505,1.462,2.002,-,0.000"
"'[22:23:30.640]',0.129,-,0.760,0.510,1.468,2.002,-,0.000"
"'[22:23:30.648]',0.125,-,0.765,0.515,1.472,2.002,-,0.000"
"'[22:23:30.656]',0.140,-,0.760,0.505,1.476,2.002,-,0.000"
"'[22:23:30.664]',0.145,-,0.755,0.505,1.478,2.002,-,0.000"
"'[22:23:30.672]',0.140,-,0.760,0.505,1.480,2.002,-,0.000"
"'[22:23:30.680]',0.129,-,0.765,0.505,1.480,2.002,-,0.000"
"'[22:23:30.688]',0.129,-,0.760,0.510,1.480,2.002,-,0.000"
"'[22:23:30.696]',0.145,-,0.755,0.495,1.478,2.002,-,0.000"
"'[22:23:30.704]',0.140,-,0.750,0.490,1.476,2.002,-,0.000"
"'[22:23:30.712]',0.155,-,0.745,0.485,1.473,2.002,-,0.000"
"'[22:23:30.720]',0.149,-,0.750,0.490,1.469,2.002,-,0.000"
"'[22:23:30.728]',0.175,-,0.735,0.490,1.461,2.002,-,0.000"
"'[22:23:30.736]',0.195,-,0.730,0.505,1.454,2.002,-,0.000"
"'[22:23:30.744]',0.200,-,0.720,0.525,1.442,2.002,-,0.000"
"'[22:23:30.752]',0.200,-,0.725,0.545,1.432,2.002,-,0.000"
"'[22:23:30.760]',0.220,-,0.715,0.555,1.417,2.002,-,0.000"
"'[22:23:30.768]',0.205,-,0.720,0.545,1.403,2.002,-,0.000"
"'[22:23:30.776]',0.200,-,0.730,0.530,1.385,2.002,-,0.000"
"'[22:23:30.784]',0.195,-,0.735,0.510,1.368,2.002,-,0.000"
"'[22:23:30.792]',0.200,-,0.735,0.485,1.350,2.002,-,0.000"
"'[22:23:30.800]',0.160,-,0.745,0.455,1.333,2.002,-,0.000"
"'[22:23:30.808]',0.129,-,0.765,0.450,1.314,2.002,-,0.000"
"'[22:23:30.816]',0.125,-,0.775,0.440,1.296,2.002,-,0.000"
"'[22:23:30.824]',0.120,-,0.775,0.440,1.272,2.002,-,0.000"
"'[22:23:30.832]',0.115,-,0.780,0.440,1.250,2.002,-,0.000"
"'[22:23:30.840]',0.120,-,0.775,0.440,1.223,2.002,-,0.000"
"'[22:23:30.848]',0.115,-,0.785,0.445,1.197,2.002,-,0.000"
"'[22:23:30.856]',0.125,-,0.780,0.445,1.171,2.002,-,0.000"
"'[22:23:30.864]',0.100,-,0.790,0.465,1.145,2.002,-,0.000"
"'[22:23:30.872]',0.050,-,0.825,0.545,1.119,2.002,-,0.000"
"'[22:23:30.880]',0.155,-,0.710,0.695,1.093,2.002,-,0.000"
"'[22:23:30.888]',0.505,-,0.400,0.780,1.062,2.002,-,0.000"
"'[22:23:30.896]',0.891,-,0.090,0.525,1.032,2.002,-,0.000"
"'[22:23:30.904]',0.930,-,0.235,0.260,0.997,2.002,-,0.000"
"'[22:23:30.912]',0.445,-,0.590,0.115,0.962,2.002,-,0.000"
"'[22:23:30.920]',0.205,-,0.745,0.200,0.922,2.002,-,0.000"
"'[22:23:30.928]',0.125,-,0.795,0.350,0.883,2.002,-,0.000"
"'[22:23:30.936]',0.095,-,0.810,0.400,0.842,2.002,-,0.000"
"'[22:23:30.944]',0.064,-,0.830,0.415,0.801,2.002,-,0.000"
"'[22:23:30.952]',0.055,-,0.835,0.425,0.764,2.002,-,0.000"
"'[22:23:30.960]',0.044,-,0.845,0.430,0.726,2.002,-,0.000"
"'[22:23:30.968]',0.035,-,0.850,0.435,0.691,2.002,-,0.000"
"'[22:23:30.976]',0.044,-,0.845,0.440,0.655,2.002,-,0.000"
"'[22:23:30.984]',0.044,-,0.845,0.440,0.619,2.002,-,0.000"
"'[22:23:30.992]',0.050,-,0.845,0.445,0.582,2.002,-,0.000"
"'[22:23:31.000]',0.044,-,0.850,0.460,0.545,2.002,-,0.000"
"'[22:23:31.008]',0.055,-,0.845,0.460,0.508,2.002,-,0.000"
"'[22:23:31.016]',0.055,-,0.845,0.455,0.474,2.002,-,0.000"
"'[22:23:31.024]',0.055,-,0.840,0.460,0.441,2.002,-,0.000"
"'[22:23:31.032]',0.050,-,0.855,0.460,0.410,2.002,-,0.000"
"'[22:23:31.040]',0.044,-,0.855,0.460,0.380,2.002,-,0.000"
"'[22:23:31.048]',0.040,-,0.860,0.460,0.350,2.002,-,0.000"
"'[22:23:31.056]',0.035,-,0.865,0.460,0.320,2.002,-,0.000"
"'[22:23:31.064]',0.015,-,0.875,0.465,0.290,2.002,-,0.000"
"'[22:23:31.072]',0.010,-,0.885,0.470,0.260,2.002,-,0.000"
"'[22:23:31.080]',0.004,-,0.890,0.475,0.230,2.002,-,0.000"
"'[22:23:31.088]',-0.005,-,0.900,0.470,0.201,2.002,-,0.000"
"'[22:23:31.096]',-0.010,-,0.900,0.475,0.173,2.002,-,0.000"
"'[22:23:31.104]',0.010,-,0.900,0.470,0.145,2.002,-,0.000"
"'[22:23:31.112]',0.004,-,0.880,0.475,0.121,2.002,-,0.000"
"'[22:23:31.120]',0.050,-,0.850,0.470,0.097,2.002,-,0.000"
"'[22:23:31.128]',0.084,-,0.815,0.470,0.075,2.002,-,0.000"
"'[22:23:31.136]',0.120,-,0.785,0.480,0.054,2.002,-,0.000"
"'[22:23:31.144]',0.145,-,0.765,0.480,0.034,2.002,-,0.000"
"'[22:23:31.152]',0.149,-,0.755,0.485,0.014,2.002,-,0.000"
"'[22:23:31.160]',0.165,-,0.750,0.480,-0.006,2.002,-,0.000"
"'[22:23:31.168]',0.169,-,0.745,0.480,-0.026,2.002,-,0.000"
"'[22:23:31.176]',0.175,-,0.740,0.475,-0.044,2.002,-,0.000"
"'[22:23:31.184]',0.180,-,0.745,0.475,-0.062,2.002,-,0.000"
"'[22:23:31.192]',0.185,-,0.745,0.475,-0.079,2.002,-,0.000"
"'[22:23:31.200]',0.180,-,0.740,0.470,-0.096,2.002,-,0.000"
"'[22:23:31.208]',0.180,-,0.735,0.465,-0.115,2.002,-,0.000"
"'[22:23:31.216]',0.175,-,0.745,0.475,-0.133,2.002,-,0.000"
"'[22:23:31.224]',0.175,-,0.740,0.470,-0.153,2.002,-,0.000"
"'[22:23:31.232]',0.180,-,0.735,0.470,-0.173,2.002,-,0.000"
"'[22:23:31.240]',0.175,-,0.740,0.470,-0.195,2.002,-,0.000"
"'[22:23:31.248]',0.175,-,0.745,0.470,-0.216,2.002,-,0.000"
"'[22:23:31.256]',0.169,-,0.740,0.465,-0.239,2.002,-,0.000"
"'[22:23:31.264]',0.175,-,0.745,0.470,-0.261,2.002,-,0.000"
"'[22:23:31.272]',0.175,-,0.740,0.460,-0.282,2.002,-,0.000"
"'[22:23:31.280]',0.165,-,0.750,0.465,-0.302,2.002,-,0.000"
"'[22:23:31.288]',0.180,-,0.740,0.455,-0.321,2.002,-,0.000"
"'[22:23:31.296]',0.200,-,0.735,0.470,-0.340,2.002,-,0.000"
"'[22:23:31.304]',0.205,-,0.725,0.500,-0.359,2.002,-,0.000"
"'[22:23:31.312]',0.209,-,0.720,0.525,-0.378,2.002,-,0.000"
"'[22:23:31.320]',0.209,-,0.720,0.535,-0.397,2.002,-,0.000"
"'[22:23:31.328]',0.220,-,0.715,0.530,-0.415,2.002,-,0.000"
"'[22:23:31.336]',0.200,-,0.725,0.520,-0.430,2.002,-,0.000"
"'[22:23:31.344]',0.185,-,0.740,0.515,-0.445,2.002,-,0.000"
"'[22:23:31.352]',0.180,-,0.750,0.490,-0.458,2.002,-,0.000"
"'[22:23:31.360]',0.155,-,0.755,0.445,-0.470,2.002,-,0.000"
"'[22:23:31.368]',0.125,-,0.775,0.425,-0.482,2.002,-,0.000"
"'[22:23:31.376]',0.090,-,0.795,0.430,-0.494,2.002,-,0.000"
"'[22:23:31.384]',0.080,-,0.805,0.430,-0.505,2.002,-,0.000"
"'[22:23:31.392]',0.084,-,0.810,0.435,-0.516,2.002,-,0.000"
"'[22:23:31.400]',0.070,-,0.815,0.435,-0.527,2.002,-,0.000"
"'[22:23:31.408]',0.084,-,0.805,0.435,-0.536,2.002,-,0.000"
"'[22:23:31.416]',0.100,-,0.795,0.440,-0.546,2.002,-,0.000"
"'[22:23:31.424]',0.109,-,0.785,0.445,-0.555,2.002,-,0.000"
"'[22:23:31.432]',0.080,-,0.815,0.490,-0.563,2.002,-,0.000"
"'[22:23:31.440]',0.050,-,0.830,0.595,-0.570,2.002,-,0.000"
"'[22:23:31.448]',0.280,-,0.590,0.740,-0.575,2.002,-,0.000"
"'[22:23:31.456]',0.705,-,0.220,0.765,-0.580,2.002,-,0.000"
"'[22:23:31.464]',0.925,-,0.085,0.345,-0.585,2.002,-,0.000"
"'[22:23:31.472]',0.665,-,0.390,0.125,-0.589,2.002,-,0.000"
"'[22:23:31.480]',0.295,-,0.680,0.080,-0.594,2.002,-,0.000"
"'[22:23:31.488]',0.165,-,0.755,0.275,-0.598,2.002,-,0.000"
"'[22:23:31.496]',0.095,-,0.810,0.385,-0.602,2.002,-,0.000"
"'[22:23:31.504]',0.075,-,0.830,0.410,-0.606,2.002,-,0.000"
"'[22:23:31.512]',0.055,-,0.845,0.425,-0.609,2.002,-,0.000"
"'[22:23:31.520]',0.044,-,0.850,0.435,-0.612,2.002,-,0.000"
"'[22:23:31.528]',0.035,-,0.855,0.450,-0.616,2.002,-,0.000"
"'[22:23:31.536]',0.040,-,0.855,0.455,-0.619,2.002,-,0.000"
"'[22:23:31.544]',0.040,-,0.855,0.450,-0.623,2.002,-,0.000"
"'[22:23:31.552]',0.050,-,0.855,0.455,-0.626,2.002,-,0.000"
"'[22:23:31.560]',0.055,-,0.855,0.460,-0.630,2.002,-,0.000"
"'[22:23:31.568]',0.040,-,0.850,0.455,-0.633,2.002,-,0.000"
"'[22:23:31.576]',0.050,-,0.855,0.460,-0.637,2.002,-,0.000"
"'[22:23:31.584]',0.055,-,0.850,0.465,-0.640,2.002,-,0.000"
"'[22:23:31.592]',0.050,-,0.855,0.465,-0.642,2.002,-,0.000"
"'[22:23:31.600]',0.050,-,0.855,0.470,-0.643,2.002,-,0.000"
"'[22:23:31.608]',0.044,-,0.855,0.475,-0.644,2.002,-,0.000"
"'[22:23:31.616]',0.030,-,0.870,0.480,-0.645,2.002,-,0.000"
"'[22:23:31.624]',0.035,-,0.870,0.485,-0.646,2.002,-,0.000"
"'[22:23:31.632]',0.024,-,0.880,0.495,-0.646,2.002,-,0.000"
"'[22:23:31.640]',0.030,-,0.880,0.500,-0.647,2.002,-,0.000"
