'Time','II','PLETH','ABP'
'[10:18:09.920]',0.365,0.561,68.177
'[10:18:09.928]',0.451,0.600,68.750
'[10:18:09.936]',0.529,0.631,69.323
'[10:18:09.944]',0.584,0.663,70.469
'[10:18:09.952]',0.612,0.690,71.042
'[10:18:09.960]',0.624,0.714,71.615
'[10:18:09.968]',0.635,0.733,71.615
'[10:18:09.976]',0.647,0.745,71.615
'[10:18:09.984]',0.655,0.749,71.042
'[10:18:09.992]',0.659,0.753,70.469
'[10:18:10.000]',0.667,0.749,70.469
'[10:18:10.008]',0.675,0.745,69.323
'[10:18:10.016]',0.682,0.733,69.323
'[10:18:10.024]',0.690,0.722,68.750
'[10:18:10.032]',0.694,0.706,68.750
'[10:18:10.040]',0.702,0.690,68.177
'[10:18:10.048]',0.706,0.667,67.031
'[10:18:10.056]',0.714,0.647,67.031
'[10:18:10.064]',0.722,0.620,66.459
'[10:18:10.072]',0.725,0.596,66.459
'[10:18:10.080]',0.729,0.573,65.886
'[10:18:10.088]',0.725,0.549,65.886
'[10:18:10.096]',0.714,0.529,64.740
'[10:18:10.104]',0.706,0.514,64.740
'[10:18:10.112]',0.690,0.502,64.167
'[10:18:10.120]',0.671,0.494,64.167
'[10:18:10.128]',0.651,0.490,63.021
'[10:18:10.136]',0.631,0.490,62.448
'[10:18:10.144]',0.612,0.490,62.448
'[10:18:10.152]',0.596,0.490,61.875
'[10:18:10.160]',0.580,0.494,61.875
'[10:18:10.168]',0.561,0.498,62.448
'[10:18:10.176]',0.549,0.502,64.740
'[10:18:10.184]',0.545,0.506,68.177
'[10:18:10.192]',0.541,0.506,71.615
'[10:18:10.200]',0.541,0.506,77.344
'[10:18:10.208]',0.541,0.502,81.354
'[10:18:10.216]',0.545,0.498,85.938
'[10:18:10.224]',0.545,0.490,88.802
'[10:18:10.232]',0.541,0.482,92.240
'[10:18:10.240]',0.541,0.475,94.531
'[10:18:10.248]',0.545,0.463,96.823
'[10:18:10.256]',0.545,0.451,98.542
'[10:18:10.264]',0.545,0.439,100.261
'[10:18:10.272]',0.533,0.427,100.834
'[10:18:10.280]',0.522,0.412,100.834
'[10:18:10.288]',0.498,0.400,100.834
'[10:18:10.296]',0.494,0.388,100.261
'[10:18:10.304]',0.494,0.373,98.542
'[10:18:10.312]',0.494,0.361,96.823
'[10:18:10.320]',0.494,0.349,95.104
'[10:18:10.328]',0.490,0.341,92.813
'[10:18:10.336]',0.486,0.333,90.521
'[10:18:10.344]',0.478,0.325,87.656
'[10:18:10.352]',0.490,0.318,85.365
'[10:18:10.360]',0.506,0.310,81.927
'[10:18:10.368]',0.498,0.302,79.636
'[10:18:10.376]',0.455,0.294,77.344
'[10:18:10.384]',0.384,0.290,75.052
'[10:18:10.392]',0.314,0.290,72.761
'[10:18:10.400]',0.259,0.298,71.042
'[10:18:10.408]',0.216,0.310,70.469
'[10:18:10.416]',0.208,0.333,69.323
'[10:18:10.424]',0.208,0.361,68.750
'[10:18:10.432]',0.192,0.388,68.177
'[10:18:10.440]',0.204,0.427,68.177
'[10:18:10.448]',0.255,0.471,68.177
'[10:18:10.456]',0.329,0.518,68.177
'[10:18:10.464]',0.420,0.561,68.750
'[10:18:10.472]',0.506,0.600,68.750
'[10:18:10.480]',0.569,0.635,68.750
'[10:18:10.488]',0.604,0.663,68.750
'[10:18:10.496]',0.624,0.686,69.323
'[10:18:10.504]',0.635,0.702,69.323
'[10:18:10.512]',0.647,0.714,69.323
'[10:18:10.520]',0.651,0.718,69.323
'[10:18:10.528]',0.655,0.718,69.323
'[10:18:10.536]',0.667,0.714,69.323
'[10:18:10.544]',0.671,0.710,68.750
'[10:18:10.552]',0.675,0.698,68.750
'[10:18:10.560]',0.675,0.686,68.750
'[10:18:10.568]',0.682,0.671,68.177
'[10:18:10.576]',0.690,0.651,68.177
'[10:18:10.584]',0.702,0.627,67.031
'[10:18:10.592]',0.710,0.604,67.031
'[10:18:10.600]',0.722,0.580,66.459
'[10:18:10.608]',0.725,0.557,66.459
'[10:18:10.616]',0.737,0.529,65.886
'[10:18:10.624]',0.741,0.510,65.886
'[10:18:10.632]',0.737,0.494,64.740
'[10:18:10.640]',0.722,0.478,64.740
'[10:18:10.648]',0.706,0.467,64.167
'[10:18:10.656]',0.686,0.459,63.021
'[10:18:10.664]',0.667,0.455,63.021
'[10:18:10.672]',0.647,0.455,62.448
'[10:18:10.680]',0.624,0.455,61.875
'[10:18:10.688]',0.612,0.459,60.729
'[10:18:10.696]',0.592,0.463,60.729
'[10:18:10.704]',0.569,0.467,60.729
'[10:18:10.712]',0.561,0.471,62.448
'[10:18:10.720]',0.557,0.475,64.740
'[10:18:10.728]',0.549,0.478,68.177
'[10:18:10.736]',0.545,0.478,72.761
'[10:18:10.744]',0.545,0.478,77.344
'[10:18:10.752]',0.557,0.475,81.927
'[10:18:10.760]',0.561,0.471,85.938
'[10:18:10.768]',0.549,0.463,88.802
'[10:18:10.776]',0.545,0.451,91.667
'[10:18:10.784]',0.545,0.443,93.959
'[10:18:10.792]',0.557,0.431,96.250
'[10:18:10.800]',0.557,0.416,97.396
'[10:18:10.808]',0.545,0.404,99.115
'[10:18:10.816]',0.525,0.392,99.115
'[10:18:10.824]',0.506,0.380,99.115
'[10:18:10.832]',0.494,0.369,99.115
'[10:18:10.840]',0.494,0.361,98.542
'[10:18:10.848]',0.494,0.349,96.823
'[10:18:10.856]',0.494,0.337,95.104
'[10:18:10.864]',0.490,0.325,93.959
'[10:18:10.872]',0.486,0.318,90.521
'[10:18:10.880]',0.486,0.302,88.229
'[10:18:10.888]',0.494,0.282,85.365
'[10:18:10.896]',0.514,0.267,81.927
'[10:18:10.904]',0.522,0.255,79.636
'[10:18:10.912]',0.486,0.243,77.344
'[10:18:10.920]',0.420,0.235,75.052
'[10:18:10.928]',0.345,0.231,72.761
'[10:18:10.936]',0.278,0.231,71.042
'[10:18:10.944]',0.235,0.235,70.469
'[10:18:10.952]',0.216,0.251,68.750
'[10:18:10.960]',0.208,0.275,68.750
'[10:18:10.968]',0.188,0.306,68.177
'[10:18:10.976]',0.180,0.345,67.031
'[10:18:10.984]',0.220,0.392,67.031
'[10:18:10.992]',0.290,0.443,67.031
'[10:18:11.000]',0.373,0.490,68.177
'[10:18:11.008]',0.471,0.541,68.177
'[10:18:11.016]',0.541,0.580,68.750
'[10:18:11.024]',0.584,0.616,68.750
'[10:18:11.032]',0.604,0.639,68.750
'[10:18:11.040]',0.616,0.659,68.750
'[10:18:11.048]',0.624,0.678,68.750
'[10:18:11.056]',0.631,0.686,68.750
'[10:18:11.064]',0.635,0.694,68.750
'[10:18:11.072]',0.647,0.694,68.750
'[10:18:11.080]',0.655,0.690,68.750
'[10:18:11.088]',0.667,0.682,68.750
'[10:18:11.096]',0.671,0.671,68.750
'[10:18:11.104]',0.675,0.655,68.177
'[10:18:11.112]',0.686,0.635,68.177
'[10:18:11.120]',0.694,0.612,67.031
'[10:18:11.128]',0.702,0.588,67.031
'[10:18:11.136]',0.714,0.569,66.459
'[10:18:11.144]',0.722,0.545,65.886
'[10:18:11.152]',0.725,0.518,65.886
'[10:18:11.160]',0.729,0.494,65.886
'[10:18:11.168]',0.725,0.471,64.740
'[10:18:11.176]',0.714,0.451,64.167
'[10:18:11.184]',0.702,0.435,64.167
'[10:18:11.192]',0.686,0.424,63.021
'[10:18:11.200]',0.667,0.420,62.448
'[10:18:11.208]',0.647,0.416,62.448
'[10:18:11.216]',0.624,0.416,61.875
'[10:18:11.224]',0.604,0.420,60.729
'[10:18:11.232]',0.592,0.424,60.729
'[10:18:11.240]',0.569,0.431,60.729
'[10:18:11.248]',0.561,0.439,61.875
'[10:18:11.256]',0.549,0.443,63.021
'[10:18:11.264]',0.545,0.447,67.031
'[10:18:11.272]',0.541,0.451,71.042
'[10:18:11.280]',0.541,0.451,75.625
'[10:18:11.288]',0.545,0.447,80.209
'[10:18:11.296]',0.549,0.443,84.219
'[10:18:11.304]',0.557,0.435,87.656
'[10:18:11.312]',0.545,0.427,90.521
'[10:18:11.320]',0.545,0.416,92.813
'[10:18:11.328]',0.549,0.408,95.104
'[10:18:11.336]',0.557,0.396,97.396
'[10:18:11.344]',0.541,0.384,98.542
'[10:18:11.352]',0.525,0.373,99.115
'[10:18:11.360]',0.506,0.361,99.115
'[10:18:11.368]',0.498,0.349,98.542
'[10:18:11.376]',0.494,0.333,98.542
'[10:18:11.384]',0.494,0.322,96.823
'[10:18:11.392]',0.494,0.314,96.250
'[10:18:11.400]',0.490,0.302,93.959
'[10:18:11.408]',0.490,0.290,91.667
'[10:18:11.416]',0.490,0.282,88.229
'[10:18:11.424]',0.490,0.275,85.938
'[10:18:11.432]',0.498,0.267,83.073
'[10:18:11.440]',0.514,0.259,80.209
'[10:18:11.448]',0.494,0.251,77.344
'[10:18:11.456]',0.439,0.243,75.052
'[10:18:11.464]',0.365,0.235,72.761
'[10:18:11.472]',0.306,0.235,71.042
'[10:18:11.480]',0.247,0.239,69.323
'[10:18:11.488]',0.216,0.251,68.750
'[10:18:11.496]',0.216,0.275,68.177
'[10:18:11.504]',0.200,0.306,68.177
'[10:18:11.512]',0.184,0.345,67.031
'[10:18:11.520]',0.216,0.392,67.031
'[10:18:11.528]',0.275,0.435,67.031
'[10:18:11.536]',0.349,0.475,67.031
'[10:18:11.544]',0.439,0.522,68.177
'[10:18:11.552]',0.525,0.565,68.177
'[10:18:11.560]',0.576,0.600,68.750
'[10:18:11.568]',0.600,0.635,68.750
'[10:18:11.576]',0.612,0.659,68.750
'[10:18:11.584]',0.620,0.678,68.750
'[10:18:11.592]',0.631,0.690,68.750
'[10:18:11.600]',0.635,0.694,68.750
'[10:18:11.608]',0.647,0.698,68.750
'[10:18:11.616]',0.651,0.694,68.750
'[10:18:11.624]',0.655,0.686,68.750
'[10:18:11.632]',0.667,0.678,68.750
'[10:18:11.640]',0.671,0.663,68.177
'[10:18:11.648]',0.675,0.647,68.177
'[10:18:11.656]',0.686,0.627,67.031
'[10:18:11.664]',0.694,0.604,66.459
'[10:18:11.672]',0.710,0.576,66.459
'[10:18:11.680]',0.714,0.549,65.886
'[10:18:11.688]',0.722,0.522,65.886
'[10:18:11.696]',0.725,0.498,65.886
'[10:18:11.704]',0.725,0.471,64.740
'[10:18:11.712]',0.725,0.451,64.740
'[10:18:11.720]',0.710,0.435,64.167
'[10:18:11.728]',0.690,0.427,64.167
'[10:18:11.736]',0.671,0.420,63.021
'[10:18:11.744]',0.651,0.416,62.448
'[10:18:11.752]',0.631,0.420,61.875
'[10:18:11.760]',0.612,0.424,60.729
'[10:18:11.768]',0.596,0.427,60.729
'[10:18:11.776]',0.580,0.435,60.729
'[10:18:11.784]',0.565,0.443,61.875
'[10:18:11.792]',0.557,0.451,63.021
'[10:18:11.800]',0.545,0.455,66.459
'[10:18:11.808]',0.545,0.459,70.469
'[10:18:11.816]',0.545,0.459,75.052
'[10:18:11.824]',0.545,0.455,79.636
'[10:18:11.832]',0.557,0.455,84.219
'[10:18:11.840]',0.557,0.447,87.656
'[10:18:11.848]',0.545,0.439,90.521
'[10:18:11.856]',0.545,0.431,92.813
'[10:18:11.864]',0.545,0.420,95.104
'[10:18:11.872]',0.545,0.408,97.396
'[10:18:11.880]',0.541,0.396,99.115
'[10:18:11.888]',0.525,0.380,100.261
'[10:18:11.896]',0.510,0.369,100.261
'[10:18:11.904]',0.494,0.353,100.261
'[10:18:11.912]',0.490,0.341,99.115
'[10:18:11.920]',0.494,0.329,98.542
'[10:18:11.928]',0.490,0.322,96.823
'[10:18:11.936]',0.486,0.314,94.531
'[10:18:11.944]',0.478,0.302,92.240
'[10:18:11.952]',0.478,0.294,89.948
'[10:18:11.960]',0.478,0.286,86.511
'[10:18:11.968]',0.494,0.275,83.646
'[10:18:11.976]',0.510,0.267,81.354
'[10:18:11.984]',0.514,0.259,77.917
'[10:18:11.992]',0.455,0.247,75.625
'[10:18:12.000]',0.384,0.243,73.334
'[10:18:12.008]',0.318,0.239,71.615
'[10:18:12.016]',0.263,0.243,70.469
'[10:18:12.024]',0.224,0.251,69.323
'[10:18:12.032]',0.216,0.267,68.750
'[10:18:12.040]',0.200,0.290,68.177
'[10:18:12.048]',0.173,0.325,68.177
'[10:18:12.056]',0.188,0.369,68.177
'[10:18:12.064]',0.243,0.420,68.177
'[10:18:12.072]',0.325,0.471,68.177
'[10:18:12.080]',0.416,0.522,68.177
'[10:18:12.088]',0.506,0.569,68.750
'[10:18:12.096]',0.565,0.612,68.750
'[10:18:12.104]',0.600,0.643,68.750
'[10:18:12.112]',0.616,0.671,69.323
'[10:18:12.120]',0.624,0.690,69.323
'[10:18:12.128]',0.631,0.702,69.323
'[10:18:12.136]',0.635,0.710,69.323
'[10:18:12.144]',0.647,0.710,69.323
'[10:18:12.152]',0.651,0.710,69.323
'[10:18:12.160]',0.655,0.702,69.323
'[10:18:12.168]',0.667,0.690,68.750
'[10:18:12.176]',0.671,0.675,68.750
'[10:18:12.184]',0.675,0.659,68.177
'[10:18:12.192]',0.682,0.635,67.031
'[10:18:12.200]',0.690,0.612,67.031
'[10:18:12.208]',0.694,0.588,66.459
'[10:18:12.216]',0.710,0.561,66.459
'[10:18:12.224]',0.714,0.537,65.886
'[10:18:12.232]',0.722,0.514,65.886
'[10:18:12.240]',0.725,0.490,65.886
'[10:18:12.248]',0.722,0.471,64.740
'[10:18:12.256]',0.710,0.451,64.167
'[10:18:12.264]',0.690,0.439,64.167
'[10:18:12.272]',0.671,0.431,63.021
'[10:18:12.280]',0.651,0.427,62.448
'[10:18:12.288]',0.631,0.427,62.448
'[10:18:12.296]',0.612,0.431,61.875
'[10:18:12.304]',0.584,0.439,60.729
'[10:18:12.312]',0.569,0.447,60.729
'[10:18:12.320]',0.561,0.451,61.875
'[10:18:12.328]',0.549,0.459,63.021
'[10:18:12.336]',0.545,0.463,65.886
'[10:18:12.344]',0.545,0.467,69.323
'[10:18:12.352]',0.545,0.467,74.479
'[10:18:12.360]',0.545,0.463,79.063
'[10:18:12.368]',0.545,0.459,83.646
'[10:18:12.376]',0.549,0.455,86.511
'[10:18:12.384]',0.545,0.447,89.948
'[10:18:12.392]',0.545,0.435,92.813
'[10:18:12.400]',0.545,0.427,95.104
'[10:18:12.408]',0.549,0.416,97.396
'[10:18:12.416]',0.545,0.400,99.115
'[10:18:12.424]',0.533,0.388,100.261
'[10:18:12.432]',0.522,0.380,100.834
'[10:18:12.440]',0.498,0.369,100.261
'[10:18:12.448]',0.494,0.353,99.115
'[10:18:12.456]',0.494,0.341,97.396
'[10:18:12.464]',0.490,0.329,96.823
'[10:18:12.472]',0.486,0.318,95.104
'[10:18:12.480]',0.478,0.306,92.813
'[10:18:12.488]',0.478,0.298,90.521
'[10:18:12.496]',0.478,0.290,87.656
'[10:18:12.504]',0.486,0.278,84.219
'[10:18:12.512]',0.498,0.271,81.927
'[10:18:12.520]',0.506,0.263,79.063
'[10:18:12.528]',0.467,0.259,76.771
'[10:18:12.536]',0.396,0.255,74.479
'[10:18:12.544]',0.325,0.247,72.761
'[10:18:12.552]',0.271,0.251,71.042
'[10:18:12.560]',0.227,0.255,69.323
'[10:18:12.568]',0.216,0.275,68.750
'[10:18:12.576]',0.204,0.298,68.750
'[10:18:12.584]',0.173,0.333,68.177
'[10:18:12.592]',0.180,0.376,68.177
'[10:18:12.600]',0.227,0.424,68.177
'[10:18:12.608]',0.306,0.475,68.177
'[10:18:12.616]',0.388,0.525,68.177
'[10:18:12.624]',0.486,0.569,68.750
'[10:18:12.632]',0.549,0.600,68.750
'[10:18:12.640]',0.592,0.631,69.323
'[10:18:12.648]',0.604,0.659,69.323
'[10:18:12.656]',0.616,0.678,69.323
'[10:18:12.664]',0.624,0.694,69.323
'[10:18:12.672]',0.635,0.702,69.323
'[10:18:12.680]',0.647,0.706,69.323
'[10:18:12.688]',0.651,0.702,69.323
'[10:18:12.696]',0.655,0.698,69.323
'[10:18:12.704]',0.659,0.686,68.750
'[10:18:12.712]',0.667,0.675,68.750
'[10:18:12.720]',0.671,0.659,68.177
'[10:18:12.728]',0.675,0.643,68.177
'[10:18:12.736]',0.686,0.620,67.031
'[10:18:12.744]',0.694,0.600,67.031
'[10:18:12.752]',0.702,0.573,66.459
'[10:18:12.760]',0.710,0.545,66.459
'[10:18:12.768]',0.714,0.522,65.886
'[10:18:12.776]',0.722,0.494,65.886
'[10:18:12.784]',0.722,0.475,64.740
'[10:18:12.792]',0.710,0.455,64.740
'[10:18:12.800]',0.690,0.439,64.167
'[10:18:12.808]',0.671,0.431,63.021
'[10:18:12.816]',0.651,0.427,63.021
'[10:18:12.824]',0.631,0.427,62.448
'[10:18:12.832]',0.612,0.431,61.875
'[10:18:12.840]',0.596,0.435,60.729
'[10:18:12.848]',0.576,0.443,60.729
'[10:18:12.856]',0.561,0.447,61.875
'[10:18:12.864]',0.549,0.455,63.021
'[10:18:12.872]',0.541,0.463,65.886
'[10:18:12.880]',0.541,0.463,69.323
'[10:18:12.888]',0.533,0.467,73.334
'[10:18:12.896]',0.533,0.463,79.063
'[10:18:12.904]',0.541,0.459,83.073
'[10:18:12.912]',0.545,0.455,86.511
'[10:18:12.920]',0.541,0.447,89.948
'[10:18:12.928]',0.533,0.447,92.240
'[10:18:12.936]',0.541,0.447,95.104
'[10:18:12.944]',0.545,0.443,96.823
'[10:18:12.952]',0.545,0.431,99.115
'[10:18:12.960]',0.533,0.420,100.261
'[10:18:12.968]',0.522,0.408,100.834
'[10:18:12.976]',0.498,0.396,100.261
'[10:18:12.984]',0.490,0.380,99.115
'[10:18:12.992]',0.486,0.369,98.542
'[10:18:13.000]',0.478,0.357,96.823
'[10:18:13.008]',0.478,0.345,95.104
'[10:18:13.016]',0.475,0.333,93.959
'[10:18:13.024]',0.475,0.325,91.667
'[10:18:13.032]',0.475,0.322,88.229
'[10:18:13.040]',0.486,0.314,85.938
'[10:18:13.048]',0.506,0.302,83.073
'[10:18:13.056]',0.510,0.294,79.636
'[10:18:13.064]',0.475,0.286,77.344
'[10:18:13.072]',0.408,0.278,75.052
'[10:18:13.080]',0.341,0.271,73.334
'[10:18:13.088]',0.278,0.271,71.615
'[10:18:13.096]',0.227,0.278,70.469
'[10:18:13.104]',0.204,0.294,69.323
'[10:18:13.112]',0.192,0.318,68.750
'[10:18:13.120]',0.169,0.349,68.750
'[10:18:13.128]',0.165,0.384,68.177
'[10:18:13.136]',0.208,0.427,68.177
'[10:18:13.144]',0.278,0.475,68.177
'[10:18:13.152]',0.365,0.525,68.750
'[10:18:13.160]',0.459,0.576,68.750
'[10:18:13.168]',0.533,0.620,68.750
'[10:18:13.176]',0.580,0.655,69.323
'[10:18:13.184]',0.600,0.686,69.323
'[10:18:13.192]',0.612,0.710,69.323
'[10:18:13.200]',0.620,0.729,69.323
'[10:18:13.208]',0.631,0.737,69.323
'[10:18:13.216]',0.635,0.741,69.323
'[10:18:13.224]',0.647,0.741,69.323
'[10:18:13.232]',0.655,0.737,69.323
'[10:18:13.240]',0.667,0.729,69.323
'[10:18:13.248]',0.671,0.718,69.323
'[10:18:13.256]',0.675,0.706,68.750
'[10:18:13.264]',0.682,0.686,68.750
'[10:18:13.272]',0.690,0.663,68.177
'[10:18:13.280]',0.694,0.639,67.031
'[10:18:13.288]',0.706,0.612,67.031
'[10:18:13.296]',0.714,0.584,67.031
'[10:18:13.304]',0.714,0.557,66.459
'[10:18:13.312]',0.722,0.533,66.459
'[10:18:13.320]',0.722,0.510,65.886
'[10:18:13.328]',0.710,0.494,65.886
'[10:18:13.336]',0.694,0.478,64.740
'[10:18:13.344]',0.682,0.471,64.740
'[10:18:13.352]',0.659,0.463,64.167
'[10:18:13.360]',0.639,0.459,63.021
'[10:18:13.368]',0.616,0.459,62.448
'[10:18:13.376]',0.600,0.463,62.448
'[10:18:13.384]',0.580,0.471,62.448
'[10:18:13.392]',0.561,0.475,62.448
'[10:18:13.400]',0.545,0.482,63.021
'[10:18:13.408]',0.533,0.486,65.886
'[10:18:13.416]',0.529,0.490,69.323
'[10:18:13.424]',0.525,0.490,73.334
'[10:18:13.432]',0.525,0.490,77.917
'[10:18:13.440]',0.533,0.486,83.073
'[10:18:13.448]',0.541,0.482,86.511
'[10:18:13.456]',0.533,0.475,89.948
'[10:18:13.464]',0.529,0.467,92.813
'[10:18:13.472]',0.533,0.455,95.104
'[10:18:13.480]',0.541,0.443,98.542
'[10:18:13.488]',0.545,0.431,100.261
'[10:18:13.496]',0.529,0.420,101.407
'[10:18:13.504]',0.514,0.408,101.407
'[10:18:13.512]',0.494,0.396,101.407
'[10:18:13.520]',0.486,0.384,100.834
'[10:18:13.528]',0.478,0.376,100.261
'[10:18:13.536]',0.478,0.369,98.542
'[10:18:13.544]',0.478,0.357,96.823
'[10:18:13.552]',0.478,0.349,95.104
'[10:18:13.560]',0.478,0.341,92.813
'[10:18:13.568]',0.478,0.329,89.948
'[10:18:13.576]',0.478,0.322,87.656
'[10:18:13.584]',0.494,0.314,84.219
'[10:18:13.592]',0.506,0.306,81.927
'[10:18:13.600]',0.475,0.294,79.063
'[10:18:13.608]',0.404,0.290,76.771
'[10:18:13.616]',0.318,0.286,75.052
'[10:18:13.624]',0.247,0.286,73.334
'[10:18:13.632]',0.200,0.290,71.615
'[10:18:13.640]',0.173,0.306,71.042
'[10:18:13.648]',0.180,0.325,70.469
'[10:18:13.656]',0.169,0.357,69.323
'[10:18:13.664]',0.169,0.396,69.323
'[10:18:13.672]',0.216,0.443,69.323
'[10:18:13.680]',0.290,0.494,69.323
'[10:18:13.688]',0.369,0.545,69.323
'[10:18:13.696]',0.459,0.616,70.469
'[10:18:13.704]',0.533,0.655,70.469
'[10:18:13.712]',0.580,0.686,70.469
'[10:18:13.720]',0.604,0.722,71.042
'[10:18:13.728]',0.616,0.737,71.042
'[10:18:13.736]',0.631,0.749,71.042
'[10:18:13.744]',0.635,0.753,71.042
'[10:18:13.752]',0.647,0.753,71.042
'[10:18:13.760]',0.651,0.749,71.042
'[10:18:13.768]',0.651,0.737,71.042
'[10:18:13.776]',0.655,0.718,70.469
'[10:18:13.784]',0.655,0.698,70.469
'[10:18:13.792]',0.667,0.678,70.469
'[10:18:13.800]',0.671,0.655,69.323
'[10:18:13.808]',0.671,0.635,68.750
'[10:18:13.816]',0.682,0.612,68.750
'[10:18:13.824]',0.686,0.584,68.177
'[10:18:13.832]',0.694,0.561,68.177
'[10:18:13.840]',0.702,0.537,67.031
'[10:18:13.848]',0.702,0.518,67.031
'[10:18:13.856]',0.694,0.502,66.459
'[10:18:13.864]',0.686,0.490,66.459
'[10:18:13.872]',0.671,0.486,65.886
'[10:18:13.880]',0.655,0.482,65.886
'[10:18:13.888]',0.635,0.486,64.740
'[10:18:13.896]',0.620,0.490,64.740
'[10:18:13.904]',0.600,0.494,64.167
'[10:18:13.912]',0.584,0.502,63.021
'[10:18:13.920]',0.569,0.506,63.021
'[10:18:13.928]',0.557,0.510,64.167
'[10:18:13.936]',0.541,0.514,64.740
'[10:18:13.944]',0.529,0.514,68.177
'[10:18:13.952]',0.525,0.514,71.615
'[10:18:13.960]',0.525,0.510,76.771
'[10:18:13.968]',0.522,0.506,81.354
'[10:18:13.976]',0.525,0.498,85.365
'[10:18:13.984]',0.529,0.486,88.802
'[10:18:13.992]',0.525,0.475,92.240
'[10:18:14.000]',0.522,0.467,95.104
'[10:18:14.008]',0.522,0.455,97.396
'[10:18:14.016]',0.529,0.443,100.261
'[10:18:14.024]',0.533,0.427,102.552
'[10:18:14.032]',0.529,0.416,103.125
'[10:18:14.040]',0.514,0.400,103.125
'[10:18:14.048]',0.498,0.388,103.125
'[10:18:14.056]',0.490,0.376,102.552
'[10:18:14.064]',0.486,0.365,101.407
'[10:18:14.072]',0.490,0.357,100.261
'[10:18:14.080]',0.486,0.345,98.542
'[10:18:14.088]',0.478,0.337,96.250
'[10:18:14.096]',0.478,0.329,93.959
'[10:18:14.104]',0.475,0.322,91.667
'[10:18:14.112]',0.478,0.314,88.229
'[10:18:14.120]',0.490,0.310,85.365
'[10:18:14.128]',0.498,0.306,81.927
'[10:18:14.136]',0.486,0.302,79.636
'[10:18:14.144]',0.420,0.302,76.771
'[10:18:14.152]',0.329,0.314,75.052
'[10:18:14.160]',0.255,0.329,73.334
'[10:18:14.168]',0.200,0.357,71.615
'[10:18:14.176]',0.169,0.388,71.042
'[10:18:14.184]',0.169,0.431,70.469
'[10:18:14.192]',0.169,0.478,69.323
'[10:18:14.200]',0.165,0.518,69.323
'[10:18:14.208]',0.204,0.557,69.323
'[10:18:14.216]',0.271,0.600,69.323
'[10:18:14.224]',0.349,0.639,69.323
'[10:18:14.232]',0.439,0.675,69.323
'[10:18:14.240]',0.514,0.702,70.469
'[10:18:14.248]',0.569,0.725,70.469
'[10:18:14.256]',0.600,0.745,70.469
'[10:18:14.264]',0.612,0.753,70.469
'[10:18:14.272]',0.616,0.761,70.469
'[10:18:14.280]',0.624,0.761,70.469
'[10:18:14.288]',0.631,0.757,70.469
'[10:18:14.296]',0.635,0.749,70.469
'[10:18:14.304]',0.647,0.737,70.469
'[10:18:14.312]',0.655,0.725,69.323
'[10:18:14.320]',0.659,0.710,69.323
'[10:18:14.328]',0.671,0.690,68.750
'[10:18:14.336]',0.675,0.667,68.750
'[10:18:14.344]',0.682,0.639,68.177
'[10:18:14.352]',0.694,0.616,68.177
'[10:18:14.360]',0.702,0.588,67.031
'[10:18:14.368]',0.710,0.561,67.031
'[10:18:14.376]',0.714,0.537,66.459
'[10:18:14.384]',0.714,0.518,65.886
'[10:18:14.392]',0.710,0.498,65.886
'[10:18:14.400]',0.702,0.486,64.740
'[10:18:14.408]',0.690,0.478,64.740
'[10:18:14.416]',0.671,0.475,64.167
'[10:18:14.424]',0.651,0.475,64.167
'[10:18:14.432]',0.631,0.478,63.021
'[10:18:14.440]',0.612,0.478,62.448
'[10:18:14.448]',0.596,0.486,62.448
'[10:18:14.456]',0.576,0.490,61.875
'[10:18:14.464]',0.557,0.494,61.875
'[10:18:14.472]',0.541,0.498,62.448
'[10:18:14.480]',0.533,0.494,64.740
'[10:18:14.488]',0.525,0.494,68.177
'[10:18:14.496]',0.525,0.490,71.615
'[10:18:14.504]',0.522,0.482,77.344
'[10:18:14.512]',0.522,0.471,81.354
'[10:18:14.520]',0.525,0.463,85.365
'[10:18:14.528]',0.529,0.451,88.229
'[10:18:14.536]',0.525,0.435,91.667
'[10:18:14.544]',0.522,0.420,94.531
'[10:18:14.552]',0.525,0.408,96.823
'[10:18:14.560]',0.533,0.392,99.115
'[10:18:14.568]',0.525,0.376,100.261
'[10:18:14.576]',0.514,0.365,100.834
'[10:18:14.584]',0.498,0.349,100.834
'[10:18:14.592]',0.486,0.341,100.261
'[10:18:14.600]',0.478,0.333,99.115
'[10:18:14.608]',0.475,0.322,98.542
'[10:18:14.616]',0.475,0.314,96.823
'[10:18:14.624]',0.475,0.306,94.531
'[10:18:14.632]',0.471,0.294,92.240
'[10:18:14.640]',0.471,0.286,89.948
'[10:18:14.648]',0.471,0.275,87.656
'[10:18:14.656]',0.478,0.267,84.219
'[10:18:14.664]',0.494,0.259,81.927
'[10:18:14.672]',0.498,0.259,79.063
'[10:18:14.680]',0.443,0.267,76.771
'[10:18:14.688]',0.369,0.290,74.479
'[10:18:14.696]',0.290,0.314,72.761
'[10:18:14.704]',0.227,0.349,71.042
'[10:18:14.712]',0.184,0.392,70.469
'[10:18:14.720]',0.173,0.439,69.323
'[10:18:14.728]',0.173,0.486,68.750
'[10:18:14.736]',0.157,0.537,68.750
'[10:18:14.744]',0.173,0.584,68.750
'[10:18:14.752]',0.227,0.624,68.750
'[10:18:14.760]',0.306,0.655,68.750
'[10:18:14.768]',0.388,0.682,68.750
'[10:18:14.776]',0.478,0.702,68.750
