'Time','II','PLETH','ABP'
'[18:14:59.896]',0.118,0.498,83.333
'[18:14:59.904]',0.346,0.510,82.500
'[18:14:59.912]',0.386,0.518,82.500
'[18:14:59.920]',0.165,0.525,81.458
'[18:14:59.928]',-0.008,0.529,81.458
'[18:14:59.936]',-0.126,0.537,80.625
'[18:14:59.944]',-0.197,0.545,79.583
'[18:14:59.952]',-0.205,0.549,79.583
'[18:14:59.960]',-0.189,0.553,78.750
'[18:14:59.968]',-0.173,0.561,76.875
'[18:14:59.976]',-0.173,0.561,75.000
'[18:14:59.984]',-0.189,0.565,75.000
'[18:14:59.992]',-0.189,0.569,75.833
'[18:15:00.000]',-0.189,0.569,77.708
'[18:15:00.008]',-0.181,0.569,77.708
'[18:15:00.016]',-0.157,0.569,76.875
'[18:15:00.024]',-0.134,0.565,77.708
'[18:15:00.032]',-0.118,0.561,77.708
'[18:15:00.040]',-0.102,0.557,76.875
'[18:15:00.048]',-0.087,0.553,73.958
'[18:15:00.056]',-0.071,0.545,71.250
'[18:15:00.064]',-0.055,0.541,70.208
'[18:15:00.072]',-0.047,0.533,70.208
'[18:15:00.080]',-0.047,0.529,70.208
'[18:15:00.088]',-0.047,0.525,69.375
'[18:15:00.096]',-0.039,0.522,68.333
'[18:15:00.104]',-0.039,0.518,69.375
'[18:15:00.112]',-0.031,0.514,69.375
'[18:15:00.120]',-0.031,0.510,71.250
'[18:15:00.128]',-0.039,0.506,75.000
'[18:15:00.136]',-0.063,0.502,84.375
'[18:15:00.144]',-0.079,0.498,96.458
'[18:15:00.152]',-0.087,0.494,109.583
'[18:15:00.160]',-0.102,0.486,120.833
'[18:15:00.168]',-0.118,0.482,129.375
'[18:15:00.176]',-0.134,0.478,135.833
'[18:15:00.184]',-0.142,0.475,143.333
'[18:15:00.192]',-0.150,0.471,150.833
'[18:15:00.200]',-0.142,0.467,155.625
'[18:15:00.208]',-0.126,0.463,154.583
'[18:15:00.216]',-0.102,0.459,148.125
'[18:15:00.224]',-0.087,0.459,142.500
'[18:15:00.232]',-0.063,0.455,143.333
'[18:15:00.240]',-0.047,0.451,148.958
'[18:15:00.248]',-0.031,0.451,155.625
'[18:15:00.256]',-0.024,0.447,158.333
'[18:15:00.264]',-0.016,0.447,155.625
'[18:15:00.272]',-0.024,0.443,148.958
'[18:15:00.280]',-0.031,0.439,143.333
'[18:15:00.288]',-0.047,0.439,140.625
'[18:15:00.296]',-0.063,0.435,138.750
'[18:15:00.304]',-0.063,0.435,136.875
'[18:15:00.312]',-0.063,0.431,133.958
'[18:15:00.320]',-0.047,0.427,133.125
'[18:15:00.328]',-0.024,0.427,133.125
'[18:15:00.336]',-0.008,0.427,132.083
'[18:15:00.344]',-0.008,0.424,128.333
'[18:15:00.352]',-0.016,0.420,120.000
'[18:15:00.360]',-0.039,0.420,109.583
'[18:15:00.368]',-0.063,0.416,102.083
'[18:15:00.376]',-0.094,0.416,98.333
'[18:15:00.384]',-0.134,0.412,97.500
'[18:15:00.392]',-0.165,0.412,98.333
'[18:15:00.400]',-0.102,0.416,96.458
'[18:15:00.408]',0.110,0.420,95.625
'[18:15:00.416]',0.307,0.424,93.750
'[18:15:00.424]',0.315,0.431,92.708
'[18:15:00.432]',0.102,0.439,90.833
'[18:15:00.440]',-0.008,0.451,87.083
'[18:15:00.448]',-0.094,0.459,83.333
'[18:15:00.456]',-0.150,0.471,81.458
'[18:15:00.464]',-0.142,0.478,80.625
'[18:15:00.472]',-0.118,0.490,81.458
'[18:15:00.480]',-0.087,0.502,82.500
'[18:15:00.488]',-0.063,0.510,83.333
'[18:15:00.496]',-0.047,0.522,82.500
'[18:15:00.504]',-0.031,0.529,80.625
'[18:15:00.512]',-0.031,0.537,78.750
'[18:15:00.520]',-0.047,0.541,78.750
'[18:15:00.528]',-0.071,0.549,79.583
'[18:15:00.536]',-0.102,0.553,80.625
'[18:15:00.544]',-0.126,0.561,79.583
'[18:15:00.552]',-0.126,0.565,78.750
'[18:15:00.560]',-0.110,0.569,77.708
'[18:15:00.568]',-0.094,0.569,77.708
'[18:15:00.576]',-0.087,0.569,76.875
'[18:15:00.584]',-0.071,0.569,76.875
'[18:15:00.592]',-0.047,0.569,75.833
'[18:15:00.600]',-0.031,0.565,75.000
'[18:15:00.608]',-0.008,0.565,73.958
'[18:15:00.616]',0.008,0.561,73.125
'[18:15:00.624]',0.024,0.557,73.125
'[18:15:00.632]',0.039,0.557,73.958
'[18:15:00.640]',0.047,0.553,79.583
'[18:15:00.648]',0.047,0.549,90.000
'[18:15:00.656]',0.031,0.545,103.125
'[18:15:00.664]',0.008,0.537,116.250
'[18:15:00.672]',-0.008,0.533,126.458
'[18:15:00.680]',-0.024,0.529,133.958
'[18:15:00.688]',-0.039,0.522,138.750
'[18:15:00.696]',-0.047,0.518,141.458
'[18:15:00.704]',-0.055,0.514,144.375
'[18:15:00.712]',-0.063,0.514,146.250
'[18:15:00.720]',-0.071,0.510,148.958
'[18:15:00.728]',-0.071,0.506,150.833
'[18:15:00.736]',-0.071,0.502,152.708
'[18:15:00.744]',-0.079,0.498,153.750
'[18:15:00.752]',-0.087,0.490,152.708
'[18:15:00.760]',-0.087,0.486,151.875
'[18:15:00.768]',-0.079,0.478,150.000
'[18:15:00.776]',-0.071,0.471,147.083
'[18:15:00.784]',-0.071,0.467,144.375
'[18:15:00.792]',-0.063,0.463,141.458
'[18:15:00.800]',-0.063,0.459,138.750
'[18:15:00.808]',-0.055,0.455,136.875
'[18:15:00.816]',-0.047,0.451,135.000
'[18:15:00.824]',-0.047,0.451,133.125
'[18:15:00.832]',-0.047,0.447,131.250
'[18:15:00.840]',-0.055,0.447,128.333
'[18:15:00.848]',-0.063,0.443,123.750
'[18:15:00.856]',-0.063,0.439,118.125
'[18:15:00.864]',-0.063,0.439,112.500
'[18:15:00.872]',-0.055,0.435,106.875
'[18:15:00.880]',-0.047,0.431,102.083
'[18:15:00.888]',-0.031,0.431,97.500
'[18:15:00.896]',-0.016,0.435,93.750
'[18:15:00.904]',-0.008,0.435,91.875
'[18:15:00.912]',0.008,0.439,90.833
'[18:15:00.920]',0.008,0.443,91.875
'[18:15:00.928]',0.024,0.447,92.708
'[18:15:00.936]',0.031,0.455,93.750
'[18:15:00.944]',0.031,0.463,93.750
'[18:15:00.952]',0.031,0.471,91.875
'[18:15:00.960]',0.024,0.478,90.000
'[18:15:00.968]',0.008,0.490,88.125
'[18:15:00.976]',-0.016,0.502,87.083
'[18:15:00.984]',0.000,0.510,86.250
'[18:15:00.992]',0.118,0.522,85.208
'[18:15:01.000]',0.346,0.533,84.375
'[18:15:01.008]',0.425,0.541,83.333
'[18:15:01.016]',0.260,0.549,82.500
'[18:15:01.024]',0.087,0.557,81.458
'[18:15:01.032]',-0.016,0.561,80.625
'[18:15:01.040]',-0.094,0.569,80.625
'[18:15:01.048]',-0.110,0.573,81.458
'[18:15:01.056]',-0.087,0.576,81.458
'[18:15:01.064]',-0.063,0.580,80.625
'[18:15:01.072]',-0.055,0.584,79.583
'[18:15:01.080]',-0.055,0.584,78.750
'[18:15:01.088]',-0.055,0.584,77.708
'[18:15:01.096]',-0.063,0.584,77.708
'[18:15:01.104]',-0.063,0.580,77.708
'[18:15:01.112]',-0.063,0.576,76.875
'[18:15:01.120]',-0.071,0.576,75.833
'[18:15:01.128]',-0.063,0.573,73.958
'[18:15:01.136]',-0.016,0.569,73.125
'[18:15:01.144]',0.039,0.565,72.083
'[18:15:01.152]',0.102,0.561,72.083
'[18:15:01.160]',0.150,0.553,72.083
'[18:15:01.168]',0.165,0.549,71.250
'[18:15:01.176]',0.157,0.541,71.250
'[18:15:01.184]',0.118,0.537,71.250
'[18:15:01.192]',0.063,0.533,72.083
'[18:15:01.200]',0.039,0.529,71.250
'[18:15:01.208]',0.024,0.525,70.208
'[18:15:01.216]',0.024,0.522,72.083
'[18:15:01.224]',0.024,0.518,78.750
'[18:15:01.232]',0.024,0.514,88.958
'[18:15:01.240]',0.024,0.506,102.083
'[18:15:01.248]',0.024,0.502,114.375
'[18:15:01.256]',0.024,0.498,126.458
'[18:15:01.264]',0.024,0.490,136.875
'[18:15:01.272]',0.008,0.486,142.500
'[18:15:01.280]',0.000,0.478,145.208
'[18:15:01.288]',-0.016,0.475,147.083
'[18:15:01.296]',-0.031,0.471,148.958
'[18:15:01.304]',-0.047,0.467,150.000
'[18:15:01.312]',-0.071,0.463,151.875
'[18:15:01.320]',-0.094,0.459,152.708
'[18:15:01.328]',-0.102,0.459,154.583
'[18:15:01.336]',-0.102,0.459,154.583
'[18:15:01.344]',-0.087,0.455,155.625
'[18:15:01.352]',-0.087,0.455,155.625
'[18:15:01.360]',-0.071,0.455,154.583
'[18:15:01.368]',-0.063,0.451,154.583
'[18:15:01.376]',-0.047,0.451,152.708
'[18:15:01.384]',-0.031,0.447,150.833
'[18:15:01.392]',-0.024,0.447,147.083
'[18:15:01.400]',-0.024,0.443,143.333
'[18:15:01.408]',-0.031,0.443,138.750
'[18:15:01.416]',-0.031,0.443,133.125
'[18:15:01.424]',-0.039,0.443,128.333
'[18:15:01.432]',-0.047,0.443,124.583
'[18:15:01.440]',-0.055,0.439,121.875
'[18:15:01.448]',-0.063,0.439,118.125
'[18:15:01.456]',-0.063,0.435,113.333
'[18:15:01.464]',-0.079,0.435,108.750
'[18:15:01.472]',-0.102,0.431,103.958
'[18:15:01.480]',-0.110,0.431,100.208
'[18:15:01.488]',-0.039,0.435,98.333
'[18:15:01.496]',0.165,0.435,98.333
'[18:15:01.504]',0.346,0.443,97.500
'[18:15:01.512]',0.268,0.447,96.458
'[18:15:01.520]',0.079,0.455,94.583
'[18:15:01.528]',-0.047,0.467,91.875
'[18:15:01.536]',-0.134,0.478,90.000
'[18:15:01.544]',-0.173,0.490,88.125
'[18:15:01.552]',-0.157,0.506,88.125
'[18:15:01.560]',-0.142,0.522,87.083
'[18:15:01.568]',-0.134,0.537,87.083
'[18:15:01.576]',-0.134,0.549,86.250
'[18:15:01.584]',-0.134,0.561,85.208
'[18:15:01.592]',-0.142,0.573,83.333
'[18:15:01.600]',-0.142,0.580,82.500
'[18:15:01.608]',-0.142,0.588,81.458
'[18:15:01.616]',-0.142,0.596,81.458
'[18:15:01.624]',-0.142,0.604,81.458
'[18:15:01.632]',-0.134,0.612,81.458
'[18:15:01.640]',-0.142,0.620,80.625
'[18:15:01.648]',-0.142,0.624,80.625
'[18:15:01.656]',-0.134,0.627,79.583
'[18:15:01.664]',-0.126,0.631,78.750
'[18:15:01.672]',-0.102,0.631,77.708
'[18:15:01.680]',-0.071,0.631,76.875
'[18:15:01.688]',-0.063,0.627,76.875
'[18:15:01.696]',-0.039,0.624,75.833
'[18:15:01.704]',-0.024,0.624,75.833
'[18:15:01.712]',-0.008,0.620,76.875
'[18:15:01.720]',-0.008,0.616,79.583
'[18:15:01.728]',0.000,0.616,84.375
'[18:15:01.736]',-0.008,0.612,92.708
'[18:15:01.744]',-0.016,0.608,103.958
'[18:15:01.752]',-0.016,0.604,116.250
'[18:15:01.760]',-0.031,0.596,125.625
'[18:15:01.768]',-0.047,0.588,133.125
'[18:15:01.776]',-0.063,0.580,137.708
'[18:15:01.784]',-0.071,0.573,140.625
'[18:15:01.792]',-0.087,0.565,144.375
'[18:15:01.800]',-0.102,0.557,146.250
'[18:15:01.808]',-0.110,0.549,148.958
'[18:15:01.816]',-0.118,0.541,150.833
'[18:15:01.824]',-0.118,0.537,151.875
'[18:15:01.832]',-0.110,0.533,151.875
'[18:15:01.840]',-0.102,0.529,150.833
'[18:15:01.848]',-0.087,0.525,150.000
'[18:15:01.856]',-0.079,0.518,148.958
'[18:15:01.864]',-0.071,0.514,147.083
'[18:15:01.872]',-0.071,0.510,145.208
'[18:15:01.880]',-0.063,0.506,142.500
'[18:15:01.888]',-0.063,0.502,139.583
'[18:15:01.896]',-0.063,0.498,136.875
'[18:15:01.904]',-0.063,0.494,133.958
'[18:15:01.912]',-0.063,0.490,131.250
'[18:15:01.920]',-0.063,0.486,127.500
'[18:15:01.928]',-0.071,0.478,123.750
'[18:15:01.936]',-0.087,0.475,120.000
'[18:15:01.944]',-0.110,0.471,115.208
'[18:15:01.952]',-0.094,0.463,110.625
'[18:15:01.960]',0.008,0.459,106.875
'[18:15:01.968]',0.244,0.459,103.125
'[18:15:01.976]',0.378,0.459,99.375
'[18:15:01.984]',0.244,0.459,97.500
'[18:15:01.992]',0.055,0.459,94.583
'[18:15:02.000]',-0.047,0.459,92.708
'[18:15:02.008]',-0.118,0.463,91.875
'[18:15:02.016]',-0.134,0.467,90.833
'[18:15:02.024]',-0.102,0.471,88.958
'[18:15:02.032]',-0.071,0.478,88.125
'[18:15:02.040]',-0.063,0.490,86.250
'[18:15:02.048]',-0.071,0.502,86.250
'[18:15:02.056]',-0.071,0.510,85.208
'[18:15:02.064]',-0.087,0.522,85.208
'[18:15:02.072]',-0.087,0.533,84.375
'[18:15:02.080]',-0.094,0.541,83.333
'[18:15:02.088]',-0.102,0.549,83.333
'[18:15:02.096]',-0.102,0.561,82.500
'[18:15:02.104]',-0.102,0.569,82.500
'[18:15:02.112]',-0.110,0.573,82.500
'[18:15:02.120]',-0.110,0.580,81.458
'[18:15:02.128]',-0.102,0.588,81.458
'[18:15:02.136]',-0.102,0.592,80.625
'[18:15:02.144]',-0.087,0.596,80.625
'[18:15:02.152]',-0.071,0.596,79.583
'[18:15:02.160]',-0.047,0.600,78.750
'[18:15:02.168]',-0.024,0.600,77.708
'[18:15:02.176]',-0.008,0.604,77.708
'[18:15:02.184]',0.016,0.600,77.708
'[18:15:02.192]',0.024,0.600,81.458
'[18:15:02.200]',0.031,0.596,88.125
'[18:15:02.208]',0.031,0.592,99.375
'[18:15:02.216]',0.031,0.588,112.500
'[18:15:02.224]',0.024,0.580,124.583
'[18:15:02.232]',0.008,0.576,135.000
'[18:15:02.240]',-0.008,0.569,141.458
'[18:15:02.248]',-0.016,0.561,146.250
'[18:15:02.256]',-0.031,0.553,150.000
'[18:15:02.264]',-0.055,0.549,151.875
'[18:15:02.272]',-0.063,0.541,152.708
'[18:15:02.280]',-0.071,0.537,153.750
'[18:15:02.288]',-0.079,0.529,154.583
'[18:15:02.296]',-0.079,0.525,155.625
'[18:15:02.304]',-0.079,0.522,156.458
'[18:15:02.312]',-0.071,0.518,155.625
'[18:15:02.320]',-0.071,0.514,153.750
'[18:15:02.328]',-0.063,0.510,152.708
'[18:15:02.336]',-0.055,0.506,150.833
'[18:15:02.344]',-0.039,0.502,148.125
'[18:15:02.352]',-0.031,0.498,145.208
'[18:15:02.360]',-0.031,0.490,142.500
'[18:15:02.368]',-0.031,0.486,139.583
'[18:15:02.376]',-0.039,0.478,136.875
'[18:15:02.384]',-0.047,0.475,133.125
'[18:15:02.392]',-0.047,0.471,130.208
'[18:15:02.400]',-0.039,0.463,125.625
'[18:15:02.408]',-0.039,0.459,121.875
'[18:15:02.416]',-0.039,0.459,117.083
'[18:15:02.424]',-0.039,0.455,112.500
'[18:15:02.432]',-0.039,0.455,106.875
'[18:15:02.440]',-0.047,0.451,102.083
'[18:15:02.448]',-0.047,0.451,98.333
'[18:15:02.456]',-0.047,0.451,95.625
'[18:15:02.464]',-0.047,0.451,93.750
'[18:15:02.472]',-0.039,0.455,93.750
'[18:15:02.480]',-0.031,0.459,92.708
'[18:15:02.488]',-0.031,0.471,92.708
'[18:15:02.496]',-0.024,0.478,91.875
'[18:15:02.504]',-0.016,0.490,90.000
'[18:15:02.512]',-0.016,0.498,88.958
'[18:15:02.520]',-0.016,0.506,87.083
'[18:15:02.528]',-0.039,0.518,85.208
'[18:15:02.536]',-0.063,0.529,84.375
'[18:15:02.544]',-0.031,0.537,84.375
'[18:15:02.552]',0.134,0.549,84.375
'[18:15:02.560]',0.370,0.557,83.333
'[18:15:02.568]',0.417,0.565,82.500
'[18:15:02.576]',0.189,0.573,82.500
'[18:15:02.584]',0.024,0.580,81.458
'[18:15:02.592]',-0.087,0.588,81.458
'[18:15:02.600]',-0.157,0.596,81.458
'[18:15:02.608]',-0.165,0.600,81.458
'[18:15:02.616]',-0.134,0.604,80.625
'[18:15:02.624]',-0.110,0.604,79.583
'[18:15:02.632]',-0.102,0.608,78.750
'[18:15:02.640]',-0.087,0.608,77.708
'[18:15:02.648]',-0.079,0.608,77.708
'[18:15:02.656]',-0.063,0.604,76.875
'[18:15:02.664]',-0.055,0.604,75.833
'[18:15:02.672]',-0.039,0.600,75.833
'[18:15:02.680]',-0.031,0.592,75.000
'[18:15:02.688]',-0.039,0.588,73.958
'[18:15:02.696]',-0.047,0.584,73.125
'[18:15:02.704]',-0.055,0.576,72.083
'[18:15:02.712]',-0.055,0.573,71.250
'[18:15:02.720]',-0.063,0.565,71.250
'[18:15:02.728]',-0.055,0.557,71.250
'[18:15:02.736]',-0.047,0.553,70.208
'[18:15:02.744]',-0.031,0.545,70.208
'[18:15:02.752]',-0.016,0.529,69.375
'[18:15:02.760]',0.000,0.514,69.375
'[18:15:02.768]',0.008,0.502,69.375
'[18:15:02.776]',0.024,0.494,71.250
'[18:15:02.784]',0.024,0.486,76.875
'[18:15:02.792]',0.024,0.482,86.250
'[18:15:02.800]',0.016,0.475,99.375
'[18:15:02.808]',0.016,0.471,113.333
'[18:15:02.816]',0.008,0.467,124.583
'[18:15:02.824]',0.008,0.463,133.125
'[18:15:02.832]',0.008,0.455,139.583
'[18:15:02.840]',-0.008,0.451,144.375
'[18:15:02.848]',-0.016,0.447,147.083
'[18:15:02.856]',-0.024,0.443,148.125
'[18:15:02.864]',-0.039,0.435,150.000
'[18:15:02.872]',-0.055,0.435,151.875
'[18:15:02.880]',-0.063,0.431,154.583
'[18:15:02.888]',-0.071,0.427,156.458
'[18:15:02.896]',-0.071,0.424,157.500
'[18:15:02.904]',-0.079,0.424,157.500
'[18:15:02.912]',-0.071,0.420,155.625
'[18:15:02.920]',-0.071,0.420,152.708
'[18:15:02.928]',-0.071,0.416,150.000
'[18:15:02.936]',-0.071,0.416,147.083
'[18:15:02.944]',-0.071,0.412,146.250
'[18:15:02.952]',-0.071,0.408,143.333
'[18:15:02.960]',-0.071,0.408,140.625
'[18:15:02.968]',-0.071,0.404,136.875
'[18:15:02.976]',-0.063,0.400,132.083
'[18:15:02.984]',-0.047,0.396,128.333
'[18:15:02.992]',-0.031,0.396,125.625
'[18:15:03.000]',-0.016,0.392,120.833
'[18:15:03.008]',-0.016,0.388,116.250
'[18:15:03.016]',-0.024,0.388,111.458
'[18:15:03.024]',-0.031,0.388,106.875
'[18:15:03.032]',-0.039,0.388,102.083
'[18:15:03.040]',-0.047,0.384,97.500
'[18:15:03.048]',-0.047,0.384,93.750
'[18:15:03.056]',-0.047,0.384,93.750
'[18:15:03.064]',-0.063,0.388,94.583
'[18:15:03.072]',-0.063,0.392,95.625
'[18:15:03.080]',-0.071,0.400,94.583
'[18:15:03.088]',-0.079,0.412,92.708
'[18:15:03.096]',-0.087,0.424,88.958
'[18:15:03.104]',-0.087,0.435,87.083
'[18:15:03.112]',-0.087,0.447,86.250
'[18:15:03.120]',-0.087,0.455,86.250
'[18:15:03.128]',-0.087,0.467,85.208
'[18:15:03.136]',-0.079,0.478,84.375
'[18:15:03.144]',-0.071,0.490,83.333
'[18:15:03.152]',-0.063,0.502,83.333
'[18:15:03.160]',-0.047,0.510,84.375
'[18:15:03.168]',-0.031,0.518,84.375
'[18:15:03.176]',-0.031,0.525,83.333
'[18:15:03.184]',-0.031,0.533,81.458
'[18:15:03.192]',-0.039,0.541,79.583
'[18:15:03.200]',-0.047,0.545,79.583
'[18:15:03.208]',-0.055,0.549,80.625
'[18:15:03.216]',-0.071,0.549,80.625
'[18:15:03.224]',-0.087,0.553,80.625
'[18:15:03.232]',-0.094,0.553,80.625
'[18:15:03.240]',-0.102,0.557,80.625
'[18:15:03.248]',-0.118,0.553,77.708
'[18:15:03.256]',-0.118,0.553,75.000
'[18:15:03.264]',-0.031,0.549,73.125
'[18:15:03.272]',0.181,0.549,73.125
'[18:15:03.280]',0.402,0.545,73.125
'[18:15:03.288]',0.417,0.541,73.125
'[18:15:03.296]',0.150,0.533,73.125
'[18:15:03.304]',0.016,0.525,73.125
'[18:15:03.312]',-0.071,0.522,73.958
'[18:15:03.320]',-0.118,0.514,73.958
'[18:15:03.328]',-0.094,0.510,73.125
'[18:15:03.336]',-0.071,0.506,72.083
'[18:15:03.344]',-0.055,0.502,70.208
'[18:15:03.352]',-0.063,0.494,69.375
'[18:15:03.360]',-0.071,0.490,69.375
'[18:15:03.368]',-0.087,0.486,68.333
'[18:15:03.376]',-0.094,0.478,68.333
'[18:15:03.384]',-0.102,0.475,68.333
'[18:15:03.392]',-0.102,0.471,67.500
'[18:15:03.400]',-0.102,0.463,67.500
'[18:15:03.408]',-0.094,0.459,67.500
'[18:15:03.416]',-0.087,0.455,66.458
'[18:15:03.424]',-0.079,0.451,66.458
'[18:15:03.432]',-0.071,0.443,66.458
'[18:15:03.440]',-0.063,0.439,65.625
'[18:15:03.448]',-0.063,0.435,65.625
'[18:15:03.456]',-0.047,0.431,65.625
'[18:15:03.464]',-0.031,0.427,64.583
'[18:15:03.472]',-0.016,0.424,64.583
'[18:15:03.480]',-0.008,0.424,64.583
'[18:15:03.488]',0.000,0.420,64.583
'[18:15:03.496]',0.008,0.416,66.458
'[18:15:03.504]',0.016,0.416,71.250
'[18:15:03.512]',0.024,0.412,79.583
'[18:15:03.520]',0.024,0.412,92.708
'[18:15:03.528]',0.024,0.408,106.875
'[18:15:03.536]',0.024,0.408,118.125
'[18:15:03.544]',0.008,0.404,126.458
'[18:15:03.552]',0.008,0.404,133.125
'[18:15:03.560]',-0.008,0.400,138.750
'[18:15:03.568]',-0.008,0.396,143.333
'[18:15:03.576]',-0.016,0.396,146.250
'[18:15:03.584]',-0.016,0.392,148.958
'[18:15:03.592]',-0.008,0.388,150.833
'[18:15:03.600]',-0.008,0.388,152.708
'[18:15:03.608]',0.000,0.384,152.708
'[18:15:03.616]',0.008,0.384,151.875
'[18:15:03.624]',0.008,0.380,150.833
'[18:15:03.632]',0.008,0.380,150.000
'[18:15:03.640]',0.008,0.376,148.125
'[18:15:03.648]',0.008,0.376,146.250
'[18:15:03.656]',0.000,0.373,143.333
'[18:15:03.664]',0.000,0.373,140.625
'[18:15:03.672]',-0.008,0.369,136.875
'[18:15:03.680]',-0.008,0.365,133.958
'[18:15:03.688]',-0.016,0.361,131.250
'[18:15:03.696]',-0.024,0.357,128.333
'[18:15:03.704]',-0.031,0.357,124.583
'[18:15:03.712]',-0.031,0.353,120.833
'[18:15:03.720]',-0.031,0.353,116.250
'[18:15:03.728]',-0.031,0.353,112.500
'[18:15:03.736]',-0.039,0.353,107.708
'[18:15:03.744]',-0.047,0.353,103.958
'[18:15:03.752]',-0.047,0.353,99.375
'[18:15:03.760]',-0.055,0.353,96.458
'[18:15:03.768]',-0.055,0.353,93.750
'[18:15:03.776]',-0.047,0.357,92.708
'[18:15:03.784]',-0.047,0.361,91.875
'[18:15:03.792]',-0.047,0.369,90.833
'[18:15:03.800]',-0.039,0.376,90.000
'[18:15:03.808]',-0.031,0.388,88.958
'[18:15:03.816]',-0.024,0.396,88.125
'[18:15:03.824]',-0.016,0.412,87.083
'[18:15:03.832]',-0.016,0.424,86.250
'[18:15:03.840]',-0.016,0.439,86.250
'[18:15:03.848]',-0.016,0.451,85.208
'[18:15:03.856]',-0.016,0.463,84.375
'[18:15:03.864]',-0.024,0.471,83.333
'[18:15:03.872]',-0.031,0.482,82.500
'[18:15:03.880]',-0.031,0.494,81.458
'[18:15:03.888]',-0.031,0.502,81.458
'[18:15:03.896]',-0.039,0.510,80.625
'[18:15:03.904]',-0.055,0.518,80.625
'[18:15:03.912]',-0.071,0.525,80.625
'[18:15:03.920]',-0.063,0.529,79.583
'[18:15:03.928]',0.063,0.533,78.750
'[18:15:03.936]',0.315,0.537,78.750
'[18:15:03.944]',0.417,0.541,77.708
'[18:15:03.952]',0.260,0.541,76.875
'[18:15:03.960]',0.071,0.541,75.833
'[18:15:03.968]',-0.031,0.541,75.833
'[18:15:03.976]',-0.102,0.541,75.000
'[18:15:03.984]',-0.118,0.537,73.958
'[18:15:03.992]',-0.087,0.533,73.958
'[18:15:04.000]',-0.063,0.529,73.125
'[18:15:04.008]',-0.055,0.525,72.083
'[18:15:04.016]',-0.063,0.522,72.083
'[18:15:04.024]',-0.063,0.518,72.083
'[18:15:04.032]',-0.071,0.514,72.083
'[18:15:04.040]',-0.087,0.510,71.250
'[18:15:04.048]',-0.087,0.502,70.208
'[18:15:04.056]',-0.102,0.498,70.208
'[18:15:04.064]',-0.102,0.494,69.375
'[18:15:04.072]',-0.102,0.486,69.375
'[18:15:04.080]',-0.102,0.482,69.375
'[18:15:04.088]',-0.102,0.478,69.375
'[18:15:04.096]',-0.087,0.475,68.333
'[18:15:04.104]',-0.079,0.471,68.333
'[18:15:04.112]',-0.063,0.467,67.500
'[18:15:04.120]',-0.047,0.463,66.458
'[18:15:04.128]',-0.031,0.459,66.458
'[18:15:04.136]',-0.008,0.455,65.625
'[18:15:04.144]',0.008,0.451,65.625
'[18:15:04.152]',0.024,0.443,67.500
'[18:15:04.160]',0.024,0.439,70.208
'[18:15:04.168]',0.024,0.435,75.833
'[18:15:04.176]',0.024,0.435,86.250
'[18:15:04.184]',0.024,0.431,98.333
'[18:15:04.192]',0.008,0.427,111.458
'[18:15:04.200]',0.000,0.424,122.708
'[18:15:04.208]',-0.008,0.424,131.250
'[18:15:04.216]',-0.024,0.424,136.875
'[18:15:04.224]',-0.031,0.420,138.750
'[18:15:04.232]',-0.047,0.416,138.750
'[18:15:04.240]',-0.055,0.416,141.458
'[18:15:04.248]',-0.055,0.412,145.208
'[18:15:04.256]',-0.055,0.412,148.125
'[18:15:04.264]',-0.055,0.408,148.958
'[18:15:04.272]',-0.055,0.408,148.958
'[18:15:04.280]',-0.055,0.404,148.958
'[18:15:04.288]',-0.055,0.404,148.958
'[18:15:04.296]',-0.047,0.404,148.125
'[18:15:04.304]',-0.039,0.400,146.250
'[18:15:04.312]',-0.031,0.400,145.208
'[18:15:04.320]',-0.024,0.400,143.333
'[18:15:04.328]',-0.024,0.400,141.458
'[18:15:04.336]',-0.031,0.396,139.583
'[18:15:04.344]',-0.031,0.392,135.833
'[18:15:04.352]',-0.031,0.392,132.083
'[18:15:04.360]',-0.031,0.388,126.458
'[18:15:04.368]',-0.047,0.388,121.875
'[18:15:04.376]',-0.071,0.384,117.083
'[18:15:04.384]',-0.087,0.380,114.375
'[18:15:04.392]',-0.047,0.380,112.500
'[18:15:04.400]',0.134,0.376,109.583
'[18:15:04.408]',0.362,0.376,105.000
'[18:15:04.416]',0.402,0.376,100.208
'[18:15:04.424]',0.134,0.373,94.583
'[18:15:04.432]',-0.016,0.376,90.833
'[18:15:04.440]',-0.110,0.376,88.125
'[18:15:04.448]',-0.150,0.380,88.125
'[18:15:04.456]',-0.134,0.384,87.083
'[18:15:04.464]',-0.087,0.392,86.250
'[18:15:04.472]',-0.063,0.404,84.375
'[18:15:04.480]',-0.047,0.412,82.500
'[18:15:04.488]',-0.047,0.424,80.625
'[18:15:04.496]',-0.055,0.435,78.750
'[18:15:04.504]',-0.063,0.447,78.750
'[18:15:04.512]',-0.071,0.455,81.458
'[18:15:04.520]',-0.079,0.467,88.125
'[18:15:04.528]',-0.087,0.475,92.708
'[18:15:04.536]',-0.102,0.486,91.875
'[18:15:04.544]',-0.118,0.498,85.208
'[18:15:04.552]',-0.134,0.510,78.750
'[18:15:04.560]',-0.142,0.518,77.708
'[18:15:04.568]',-0.142,0.525,81.458
'[18:15:04.576]',-0.134,0.529,84.375
'[18:15:04.584]',-0.118,0.533,83.333
