'Time','II','PLETH','ABP'
'[19:10:03.072]',0.320,0.337,106.719
'[19:10:03.080]',0.273,0.333,112.500
'[19:10:03.088]',0.250,0.333,117.031
'[19:10:03.096]',0.227,0.329,121.250
'[19:10:03.104]',0.211,0.325,124.531
'[19:10:03.112]',0.203,0.325,127.031
'[19:10:03.120]',0.203,0.322,129.219
'[19:10:03.128]',0.203,0.322,130.469
'[19:10:03.136]',0.203,0.318,130.781
'[19:10:03.144]',0.203,0.318,131.250
'[19:10:03.152]',0.195,0.314,130.781
'[19:10:03.160]',0.188,0.310,130.000
'[19:10:03.168]',0.188,0.310,129.531
'[19:10:03.176]',0.188,0.306,128.281
'[19:10:03.184]',0.188,0.306,127.500
'[19:10:03.192]',0.195,0.302,126.250
'[19:10:03.200]',0.203,0.298,125.469
'[19:10:03.208]',0.211,0.294,124.219
'[19:10:03.216]',0.211,0.294,122.969
'[19:10:03.224]',0.211,0.290,121.719
'[19:10:03.232]',0.211,0.286,120.469
'[19:10:03.240]',0.211,0.282,118.750
'[19:10:03.248]',0.211,0.282,117.500
'[19:10:03.256]',0.211,0.286,115.781
'[19:10:03.264]',0.211,0.290,114.219
'[19:10:03.272]',0.227,0.302,112.031
'[19:10:03.280]',0.227,0.318,110.000
'[19:10:03.288]',0.219,0.341,107.500
'[19:10:03.296]',0.211,0.373,104.531
'[19:10:03.304]',0.203,0.408,101.719
'[19:10:03.312]',0.203,0.451,99.219
'[19:10:03.320]',0.203,0.498,96.719
'[19:10:03.328]',0.203,0.549,95.000
'[19:10:03.336]',0.203,0.596,93.281
'[19:10:03.344]',0.211,0.643,92.031
'[19:10:03.352]',0.219,0.686,91.250
'[19:10:03.360]',0.211,0.722,90.781
'[19:10:03.368]',0.211,0.749,90.469
'[19:10:03.376]',0.203,0.776,90.469
'[19:10:03.384]',0.195,0.804,90.000
'[19:10:03.392]',0.203,0.827,90.000
'[19:10:03.400]',0.211,0.851,90.000
'[19:10:03.408]',0.219,0.867,89.531
'[19:10:03.416]',0.227,0.882,89.531
'[19:10:03.424]',0.227,0.894,89.219
'[19:10:03.432]',0.227,0.906,89.219
'[19:10:03.440]',0.227,0.914,88.750
'[19:10:03.448]',0.227,0.918,88.281
'[19:10:03.456]',0.227,0.922,87.969
'[19:10:03.464]',0.211,0.922,87.031
'[19:10:03.472]',0.211,0.918,86.719
'[19:10:03.480]',0.242,0.914,86.250
'[19:10:03.488]',0.273,0.910,85.781
'[19:10:03.496]',0.289,0.906,85.000
'[19:10:03.504]',0.305,0.902,84.531
'[19:10:03.512]',0.320,0.890,83.750
'[19:10:03.520]',0.328,0.882,83.281
'[19:10:03.528]',0.336,0.871,82.500
'[19:10:03.536]',0.320,0.855,82.031
'[19:10:03.544]',0.305,0.835,81.250
'[19:10:03.552]',0.297,0.816,80.781
'[19:10:03.560]',0.281,0.800,80.469
'[19:10:03.568]',0.273,0.780,80.000
'[19:10:03.576]',0.258,0.761,79.219
'[19:10:03.584]',0.234,0.741,78.750
'[19:10:03.592]',0.211,0.722,78.281
'[19:10:03.600]',0.211,0.702,77.969
'[19:10:03.608]',0.195,0.686,77.500
'[19:10:03.616]',0.195,0.671,77.031
'[19:10:03.624]',0.203,0.659,76.250
'[19:10:03.632]',0.203,0.647,76.250
'[19:10:03.640]',0.211,0.639,75.781
'[19:10:03.648]',0.188,0.627,75.469
'[19:10:03.656]',0.211,0.620,75.000
'[19:10:03.664]',0.367,0.612,74.531
'[19:10:03.672]',0.664,0.604,74.531
'[19:10:03.680]',0.992,0.596,74.219
'[19:10:03.688]',1.102,0.588,73.750
'[19:10:03.696]',0.867,0.580,73.281
'[19:10:03.704]',0.500,0.569,73.281
'[19:10:03.712]',0.203,0.561,72.969
'[19:10:03.720]',0.047,0.553,72.969
'[19:10:03.728]',0.023,0.541,72.500
'[19:10:03.736]',0.062,0.533,72.500
'[19:10:03.744]',0.117,0.522,72.500
'[19:10:03.752]',0.148,0.514,72.500
'[19:10:03.760]',0.164,0.502,72.500
'[19:10:03.768]',0.172,0.494,72.500
'[19:10:03.776]',0.180,0.486,72.031
'[19:10:03.784]',0.180,0.475,72.031
'[19:10:03.792]',0.172,0.467,71.719
'[19:10:03.800]',0.172,0.459,71.250
'[19:10:03.808]',0.188,0.447,70.781
'[19:10:03.816]',0.203,0.439,70.781
'[19:10:03.824]',0.211,0.431,70.469
'[19:10:03.832]',0.203,0.424,70.000
'[19:10:03.840]',0.219,0.412,69.531
'[19:10:03.848]',0.242,0.404,69.219
'[19:10:03.856]',0.250,0.396,68.750
'[19:10:03.864]',0.250,0.392,68.750
'[19:10:03.872]',0.250,0.388,68.281
'[19:10:03.880]',0.266,0.380,67.969
'[19:10:03.888]',0.297,0.376,67.500
'[19:10:03.896]',0.328,0.369,67.031
'[19:10:03.904]',0.375,0.365,67.031
'[19:10:03.912]',0.422,0.361,67.031
'[19:10:03.920]',0.445,0.353,67.500
'[19:10:03.928]',0.477,0.349,69.219
'[19:10:03.936]',0.492,0.345,72.031
'[19:10:03.944]',0.500,0.341,75.781
'[19:10:03.952]',0.492,0.337,81.250
'[19:10:03.960]',0.461,0.333,87.500
'[19:10:03.968]',0.414,0.329,94.219
'[19:10:03.976]',0.367,0.329,100.781
'[19:10:03.984]',0.336,0.325,107.500
'[19:10:03.992]',0.297,0.322,113.281
'[19:10:04.000]',0.258,0.318,118.281
'[19:10:04.008]',0.227,0.318,122.500
'[19:10:04.016]',0.211,0.314,125.781
'[19:10:04.024]',0.195,0.314,128.750
'[19:10:04.032]',0.188,0.310,130.469
'[19:10:04.040]',0.188,0.310,131.719
'[19:10:04.048]',0.188,0.306,132.500
'[19:10:04.056]',0.195,0.306,132.969
'[19:10:04.064]',0.195,0.302,132.500
'[19:10:04.072]',0.195,0.302,132.031
'[19:10:04.080]',0.195,0.298,131.250
'[19:10:04.088]',0.195,0.294,130.469
'[19:10:04.096]',0.188,0.290,129.531
'[19:10:04.104]',0.188,0.290,128.281
'[19:10:04.112]',0.188,0.286,127.500
'[19:10:04.120]',0.195,0.282,126.250
'[19:10:04.128]',0.203,0.278,125.000
'[19:10:04.136]',0.211,0.278,123.750
'[19:10:04.144]',0.211,0.275,122.500
'[19:10:04.152]',0.219,0.271,121.250
'[19:10:04.160]',0.227,0.271,120.000
'[19:10:04.168]',0.211,0.271,118.750
'[19:10:04.176]',0.211,0.271,117.031
'[19:10:04.184]',0.211,0.271,115.000
'[19:10:04.192]',0.211,0.278,112.969
'[19:10:04.200]',0.211,0.294,110.469
'[19:10:04.208]',0.203,0.314,107.500
'[19:10:04.216]',0.203,0.341,104.531
'[19:10:04.224]',0.211,0.376,101.719
'[19:10:04.232]',0.211,0.412,99.219
'[19:10:04.240]',0.211,0.447,96.719
'[19:10:04.248]',0.211,0.482,95.000
'[19:10:04.256]',0.211,0.514,93.750
'[19:10:04.264]',0.211,0.541,92.500
'[19:10:04.272]',0.203,0.569,92.031
'[19:10:04.280]',0.203,0.596,91.719
'[19:10:04.288]',0.203,0.620,91.250
'[19:10:04.296]',0.203,0.643,91.250
'[19:10:04.304]',0.203,0.663,91.250
'[19:10:04.312]',0.211,0.678,91.250
'[19:10:04.320]',0.211,0.694,90.781
'[19:10:04.328]',0.211,0.702,90.781
'[19:10:04.336]',0.211,0.714,90.781
'[19:10:04.344]',0.211,0.718,90.469
'[19:10:04.352]',0.211,0.725,90.000
'[19:10:04.360]',0.211,0.725,89.531
'[19:10:04.368]',0.219,0.725,89.219
'[19:10:04.376]',0.227,0.725,88.281
'[19:10:04.384]',0.242,0.725,87.969
'[19:10:04.392]',0.258,0.722,87.031
'[19:10:04.400]',0.273,0.722,86.719
'[19:10:04.408]',0.289,0.718,86.250
'[19:10:04.416]',0.297,0.710,85.469
'[19:10:04.424]',0.312,0.706,85.000
'[19:10:04.432]',0.320,0.698,84.531
'[19:10:04.440]',0.320,0.686,83.750
'[19:10:04.448]',0.297,0.675,83.281
'[19:10:04.456]',0.273,0.663,82.969
'[19:10:04.464]',0.258,0.651,82.031
'[19:10:04.472]',0.242,0.635,81.250
'[19:10:04.480]',0.227,0.620,80.781
'[19:10:04.488]',0.195,0.600,80.469
'[19:10:04.496]',0.188,0.584,80.000
'[19:10:04.504]',0.188,0.569,79.531
'[19:10:04.512]',0.203,0.553,78.750
'[19:10:04.520]',0.211,0.541,78.281
'[19:10:04.528]',0.203,0.529,77.969
'[19:10:04.536]',0.195,0.518,77.500
'[19:10:04.544]',0.188,0.510,77.031
'[19:10:04.552]',0.172,0.502,76.719
'[19:10:04.560]',0.242,0.494,76.250
'[19:10:04.568]',0.438,0.486,75.781
'[19:10:04.576]',0.758,0.482,75.000
'[19:10:04.584]',1.047,0.475,75.000
'[19:10:04.592]',1.094,0.467,74.531
'[19:10:04.600]',0.742,0.463,74.219
'[19:10:04.608]',0.391,0.455,74.219
'[19:10:04.616]',0.141,0.447,74.219
'[19:10:04.624]',0.031,0.443,74.219
'[19:10:04.632]',0.031,0.435,73.750
'[19:10:04.640]',0.078,0.427,73.750
'[19:10:04.648]',0.125,0.424,73.750
'[19:10:04.656]',0.148,0.416,73.750
'[19:10:04.664]',0.156,0.412,73.750
'[19:10:04.672]',0.156,0.404,73.281
'[19:10:04.680]',0.156,0.396,73.281
'[19:10:04.688]',0.172,0.388,72.969
'[19:10:04.696]',0.180,0.384,72.500
'[19:10:04.704]',0.188,0.376,72.500
'[19:10:04.712]',0.195,0.369,72.031
'[19:10:04.720]',0.211,0.365,71.719
'[19:10:04.728]',0.211,0.357,71.719
'[19:10:04.736]',0.211,0.349,71.250
'[19:10:04.744]',0.211,0.345,70.781
'[19:10:04.752]',0.227,0.341,70.781
'[19:10:04.760]',0.242,0.333,70.469
'[19:10:04.768]',0.250,0.329,70.000
'[19:10:04.776]',0.266,0.325,69.531
'[19:10:04.784]',0.289,0.322,69.219
'[19:10:04.792]',0.312,0.318,68.750
'[19:10:04.800]',0.352,0.310,68.750
'[19:10:04.808]',0.391,0.306,68.281
'[19:10:04.816]',0.422,0.302,68.750
'[19:10:04.824]',0.445,0.298,69.531
'[19:10:04.832]',0.477,0.294,71.250
'[19:10:04.840]',0.492,0.294,74.531
'[19:10:04.848]',0.500,0.290,79.219
'[19:10:04.856]',0.484,0.286,84.531
'[19:10:04.864]',0.438,0.286,91.250
'[19:10:04.872]',0.398,0.286,97.969
'[19:10:04.880]',0.359,0.282,104.219
'[19:10:04.888]',0.320,0.278,110.469
'[19:10:04.896]',0.273,0.278,115.781
'[19:10:04.904]',0.227,0.275,120.781
'[19:10:04.912]',0.211,0.275,124.531
'[19:10:04.920]',0.203,0.275,127.969
'[19:10:04.928]',0.195,0.271,130.000
'[19:10:04.936]',0.188,0.271,132.031
'[19:10:04.944]',0.188,0.271,132.969
'[19:10:04.952]',0.188,0.267,133.750
'[19:10:04.960]',0.188,0.267,133.750
'[19:10:04.968]',0.188,0.267,133.281
'[19:10:04.976]',0.188,0.263,132.969
'[19:10:04.984]',0.188,0.263,132.031
'[19:10:04.992]',0.195,0.259,131.250
'[19:10:05.000]',0.195,0.259,130.000
'[19:10:05.008]',0.203,0.255,129.219
'[19:10:05.016]',0.195,0.255,127.969
'[19:10:05.024]',0.195,0.251,127.031
'[19:10:05.032]',0.195,0.247,125.781
'[19:10:05.040]',0.211,0.247,124.531
'[19:10:05.048]',0.211,0.243,122.969
'[19:10:05.056]',0.211,0.243,121.719
'[19:10:05.064]',0.211,0.243,120.469
'[19:10:05.072]',0.219,0.243,118.750
'[19:10:05.080]',0.227,0.247,117.031
'[19:10:05.088]',0.227,0.255,115.000
'[19:10:05.096]',0.227,0.267,112.969
'[19:10:05.104]',0.211,0.286,110.000
'[19:10:05.112]',0.211,0.310,107.031
'[19:10:05.120]',0.211,0.341,104.219
'[19:10:05.128]',0.219,0.373,101.250
'[19:10:05.136]',0.211,0.408,98.750
'[19:10:05.144]',0.211,0.447,97.031
'[19:10:05.152]',0.211,0.482,95.469
'[19:10:05.160]',0.211,0.514,94.531
'[19:10:05.168]',0.211,0.537,93.750
'[19:10:05.176]',0.203,0.565,92.969
'[19:10:05.184]',0.203,0.592,92.500
'[19:10:05.192]',0.203,0.616,92.500
'[19:10:05.200]',0.203,0.635,92.031
'[19:10:05.208]',0.211,0.651,92.031
'[19:10:05.216]',0.227,0.667,92.031
'[19:10:05.224]',0.219,0.682,91.719
'[19:10:05.232]',0.211,0.690,91.719
'[19:10:05.240]',0.211,0.698,91.719
'[19:10:05.248]',0.211,0.706,91.250
'[19:10:05.256]',0.211,0.710,90.781
'[19:10:05.264]',0.211,0.710,90.469
'[19:10:05.272]',0.219,0.710,90.000
'[19:10:05.280]',0.227,0.710,89.531
'[19:10:05.288]',0.234,0.710,88.750
'[19:10:05.296]',0.250,0.706,88.281
'[19:10:05.304]',0.281,0.702,87.500
'[19:10:05.312]',0.297,0.698,87.031
'[19:10:05.320]',0.312,0.694,86.719
'[19:10:05.328]',0.312,0.686,85.781
'[19:10:05.336]',0.312,0.675,85.469
'[19:10:05.344]',0.312,0.667,84.531
'[19:10:05.352]',0.305,0.651,84.219
'[19:10:05.360]',0.289,0.639,83.281
'[19:10:05.368]',0.266,0.627,82.500
'[19:10:05.376]',0.234,0.612,82.031
'[19:10:05.384]',0.211,0.596,81.719
'[19:10:05.392]',0.195,0.576,81.250
'[19:10:05.400]',0.195,0.561,80.781
'[19:10:05.408]',0.188,0.545,80.469
'[19:10:05.416]',0.195,0.533,79.531
'[19:10:05.424]',0.203,0.518,79.219
'[19:10:05.432]',0.211,0.506,78.750
'[19:10:05.440]',0.203,0.498,78.281
'[19:10:05.448]',0.180,0.490,77.500
'[19:10:05.456]',0.172,0.482,77.031
'[19:10:05.464]',0.250,0.475,76.719
'[19:10:05.472]',0.461,0.471,76.719
'[19:10:05.480]',0.797,0.463,76.250
'[19:10:05.488]',1.055,0.459,75.781
'[19:10:05.496]',1.086,0.451,75.781
'[19:10:05.504]',0.688,0.443,75.469
'[19:10:05.512]',0.352,0.439,75.000
'[19:10:05.520]',0.125,0.431,74.531
'[19:10:05.528]',0.031,0.424,74.531
'[19:10:05.536]',0.031,0.416,74.531
'[19:10:05.544]',0.086,0.412,74.531
'[19:10:05.552]',0.117,0.404,74.531
'[19:10:05.560]',0.141,0.396,74.531
'[19:10:05.568]',0.148,0.392,74.531
'[19:10:05.576]',0.164,0.384,74.219
'[19:10:05.584]',0.172,0.380,74.219
'[19:10:05.592]',0.188,0.373,73.750
'[19:10:05.600]',0.188,0.365,73.281
'[19:10:05.608]',0.188,0.361,72.969
'[19:10:05.616]',0.203,0.353,72.500
'[19:10:05.624]',0.211,0.345,72.031
'[19:10:05.632]',0.211,0.341,71.719
'[19:10:05.640]',0.219,0.333,71.250
'[19:10:05.648]',0.227,0.329,71.250
'[19:10:05.656]',0.234,0.325,70.781
'[19:10:05.664]',0.234,0.322,70.469
'[19:10:05.672]',0.250,0.314,70.000
'[19:10:05.680]',0.266,0.310,70.000
'[19:10:05.688]',0.289,0.306,69.531
'[19:10:05.696]',0.312,0.302,69.219
'[19:10:05.704]',0.344,0.298,68.750
'[19:10:05.712]',0.391,0.294,68.281
'[19:10:05.720]',0.438,0.290,68.750
'[19:10:05.728]',0.461,0.286,69.531
'[19:10:05.736]',0.477,0.282,71.719
'[19:10:05.744]',0.492,0.278,75.469
'[19:10:05.752]',0.477,0.275,80.000
'[19:10:05.760]',0.461,0.275,85.781
'[19:10:05.768]',0.438,0.271,92.500
'[19:10:05.776]',0.391,0.267,99.219
'[19:10:05.784]',0.344,0.267,105.781
'[19:10:05.792]',0.297,0.263,112.031
'[19:10:05.800]',0.266,0.263,117.500
'[19:10:05.808]',0.227,0.263,122.031
'[19:10:05.816]',0.195,0.259,125.781
'[19:10:05.824]',0.188,0.259,129.219
'[19:10:05.832]',0.188,0.255,131.719
'[19:10:05.840]',0.188,0.255,133.281
'[19:10:05.848]',0.188,0.255,134.219
'[19:10:05.856]',0.188,0.251,134.531
'[19:10:05.864]',0.172,0.255,134.531
'[19:10:05.872]',0.172,0.255,134.219
'[19:10:05.880]',0.172,0.255,133.750
'[19:10:05.888]',0.180,0.255,132.969
'[19:10:05.896]',0.188,0.255,132.031
'[19:10:05.904]',0.195,0.255,131.250
'[19:10:05.912]',0.195,0.251,130.000
'[19:10:05.920]',0.195,0.251,129.219
'[19:10:05.928]',0.195,0.247,127.969
'[19:10:05.936]',0.195,0.243,127.031
'[19:10:05.944]',0.195,0.243,125.781
'[19:10:05.952]',0.203,0.239,124.219
'[19:10:05.960]',0.203,0.239,122.969
'[19:10:05.968]',0.211,0.239,121.250
'[19:10:05.976]',0.211,0.239,120.000
'[19:10:05.984]',0.203,0.243,117.969
'[19:10:05.992]',0.203,0.255,115.781
'[19:10:06.000]',0.211,0.267,113.281
'[19:10:06.008]',0.211,0.286,110.781
'[19:10:06.016]',0.211,0.314,107.500
'[19:10:06.024]',0.203,0.345,104.531
'[19:10:06.032]',0.203,0.376,101.719
'[19:10:06.040]',0.195,0.412,99.219
'[19:10:06.048]',0.195,0.451,97.031
'[19:10:06.056]',0.195,0.482,95.469
'[19:10:06.064]',0.203,0.510,94.219
'[19:10:06.072]',0.203,0.541,93.281
'[19:10:06.080]',0.203,0.569,92.969
'[19:10:06.088]',0.203,0.596,92.500
'[19:10:06.096]',0.203,0.620,92.500
'[19:10:06.104]',0.203,0.639,92.500
'[19:10:06.112]',0.211,0.659,92.031
'[19:10:06.120]',0.211,0.671,92.031
'[19:10:06.128]',0.211,0.686,92.031
'[19:10:06.136]',0.211,0.694,91.719
'[19:10:06.144]',0.211,0.702,91.250
'[19:10:06.152]',0.211,0.706,91.250
'[19:10:06.160]',0.203,0.710,90.781
'[19:10:06.168]',0.203,0.714,90.469
'[19:10:06.176]',0.211,0.718,90.000
'[19:10:06.184]',0.211,0.718,89.531
'[19:10:06.192]',0.227,0.722,88.750
'[19:10:06.200]',0.242,0.722,88.281
'[19:10:06.208]',0.258,0.722,87.500
'[19:10:06.216]',0.273,0.722,86.719
'[19:10:06.224]',0.297,0.725,86.250
'[19:10:06.232]',0.312,0.725,85.469
'[19:10:06.240]',0.320,0.722,85.000
'[19:10:06.248]',0.312,0.714,84.219
'[19:10:06.256]',0.297,0.702,83.750
'[19:10:06.264]',0.289,0.690,83.281
'[19:10:06.272]',0.273,0.675,82.500
'[19:10:06.280]',0.250,0.659,82.031
'[19:10:06.288]',0.234,0.639,81.719
'[19:10:06.296]',0.211,0.620,80.781
'[19:10:06.304]',0.203,0.604,80.469
'[19:10:06.312]',0.195,0.584,80.000
'[19:10:06.320]',0.203,0.565,79.219
'[19:10:06.328]',0.211,0.549,78.750
'[19:10:06.336]',0.211,0.537,78.281
'[19:10:06.344]',0.195,0.525,77.969
'[19:10:06.352]',0.188,0.518,77.500
'[19:10:06.360]',0.172,0.510,77.031
'[19:10:06.368]',0.188,0.502,76.719
'[19:10:06.376]',0.312,0.494,76.250
'[19:10:06.384]',0.562,0.486,76.250
'[19:10:06.392]',0.906,0.482,75.781
'[19:10:06.400]',1.102,0.475,75.469
'[19:10:06.408]',0.945,0.471,75.000
'[19:10:06.416]',0.578,0.463,74.531
'[19:10:06.424]',0.266,0.455,74.531
'[19:10:06.432]',0.070,0.451,74.219
'[19:10:06.440]',0.031,0.443,74.219
'[19:10:06.448]',0.055,0.435,73.750
'[19:10:06.456]',0.086,0.431,73.750
'[19:10:06.464]',0.117,0.424,73.750
'[19:10:06.472]',0.141,0.420,73.750
'[19:10:06.480]',0.156,0.412,73.281
'[19:10:06.488]',0.172,0.404,73.281
'[19:10:06.496]',0.172,0.400,72.969
'[19:10:06.504]',0.172,0.392,72.969
'[19:10:06.512]',0.188,0.388,72.500
'[19:10:06.520]',0.195,0.380,72.031
'[19:10:06.528]',0.195,0.376,72.031
'[19:10:06.536]',0.195,0.369,71.719
'[19:10:06.544]',0.211,0.365,71.250
'[19:10:06.552]',0.219,0.357,71.250
'[19:10:06.560]',0.227,0.353,70.781
'[19:10:06.568]',0.234,0.349,70.469
'[19:10:06.576]',0.242,0.345,70.000
'[19:10:06.584]',0.266,0.341,69.531
'[19:10:06.592]',0.289,0.333,69.219
'[19:10:06.600]',0.297,0.329,68.750
'[19:10:06.608]',0.336,0.325,68.281
'[19:10:06.616]',0.367,0.322,68.281
'[19:10:06.624]',0.414,0.318,68.281
'[19:10:06.632]',0.461,0.314,68.750
'[19:10:06.640]',0.484,0.310,69.531
'[19:10:06.648]',0.500,0.310,71.719
'[19:10:06.656]',0.500,0.306,75.000
'[19:10:06.664]',0.492,0.306,79.531
'[19:10:06.672]',0.461,0.302,85.469
'[19:10:06.680]',0.438,0.298,91.719
'[19:10:06.688]',0.391,0.298,98.281
'[19:10:06.696]',0.344,0.294,105.000
'[19:10:06.704]',0.297,0.294,110.781
'[19:10:06.712]',0.266,0.294,116.719
'[19:10:06.720]',0.242,0.290,121.250
'[19:10:06.728]',0.219,0.290,125.469
'[19:10:06.736]',0.195,0.290,128.750
'[19:10:06.744]',0.188,0.290,130.781
'[19:10:06.752]',0.188,0.286,132.500
'[19:10:06.760]',0.188,0.286,133.750
'[19:10:06.768]',0.180,0.286,134.531
'[19:10:06.776]',0.188,0.286,134.531
'[19:10:06.784]',0.195,0.286,134.531
'[19:10:06.792]',0.188,0.282,133.750
'[19:10:06.800]',0.180,0.282,133.281
'[19:10:06.808]',0.188,0.278,132.500
'[19:10:06.816]',0.195,0.278,131.719
'[19:10:06.824]',0.195,0.278,130.469
'[19:10:06.832]',0.195,0.275,129.219
'[19:10:06.840]',0.203,0.275,127.969
'[19:10:06.848]',0.195,0.275,126.719
'[19:10:06.856]',0.195,0.271,125.469
'[19:10:06.864]',0.203,0.271,124.219
'[19:10:06.872]',0.211,0.271,122.969
'[19:10:06.880]',0.211,0.271,121.250
'[19:10:06.888]',0.211,0.271,119.531
'[19:10:06.896]',0.211,0.275,117.969
'[19:10:06.904]',0.219,0.286,115.781
'[19:10:06.912]',0.211,0.298,113.281
'[19:10:06.920]',0.211,0.322,110.469
'[19:10:06.928]',0.211,0.345,107.031
'[19:10:06.936]',0.211,0.376,104.219
'[19:10:06.944]',0.203,0.412,101.250
'[19:10:06.952]',0.203,0.447,98.750
'[19:10:06.960]',0.211,0.475,97.031
'[19:10:06.968]',0.211,0.510,95.469
'[19:10:06.976]',0.211,0.545,94.219
'[19:10:06.984]',0.211,0.580,93.281
'[19:10:06.992]',0.211,0.612,92.969
'[19:10:07.000]',0.211,0.639,92.500
'[19:10:07.008]',0.211,0.663,92.500
'[19:10:07.016]',0.211,0.686,92.500
'[19:10:07.024]',0.211,0.706,92.031
'[19:10:07.032]',0.211,0.722,92.031
'[19:10:07.040]',0.211,0.733,92.031
'[19:10:07.048]',0.211,0.745,91.719
'[19:10:07.056]',0.211,0.753,91.250
'[19:10:07.064]',0.211,0.757,91.250
'[19:10:07.072]',0.211,0.761,90.781
'[19:10:07.080]',0.211,0.765,90.000
'[19:10:07.088]',0.211,0.765,89.531
'[19:10:07.096]',0.211,0.769,89.219
'[19:10:07.104]',0.227,0.765,88.750
'[19:10:07.112]',0.242,0.765,88.281
'[19:10:07.120]',0.258,0.761,87.500
'[19:10:07.128]',0.266,0.757,87.031
'[19:10:07.136]',0.266,0.749,86.250
'[19:10:07.144]',0.289,0.741,85.469
'[19:10:07.152]',0.312,0.733,85.000
'[19:10:07.160]',0.320,0.722,84.219
'[19:10:07.168]',0.320,0.710,83.750
'[19:10:07.176]',0.312,0.698,83.281
'[19:10:07.184]',0.289,0.682,82.500
'[19:10:07.192]',0.273,0.663,82.031
'[19:10:07.200]',0.258,0.647,81.719
'[19:10:07.208]',0.234,0.627,80.781
'[19:10:07.216]',0.211,0.612,80.469
'[19:10:07.224]',0.211,0.592,80.000
'[19:10:07.232]',0.203,0.580,79.531
'[19:10:07.240]',0.203,0.565,79.219
'[19:10:07.248]',0.203,0.553,78.750
'[19:10:07.256]',0.211,0.541,78.281
'[19:10:07.264]',0.211,0.533,77.500
'[19:10:07.272]',0.195,0.525,77.031
'[19:10:07.280]',0.172,0.518,76.719
'[19:10:07.288]',0.195,0.514,76.250
'[19:10:07.296]',0.352,0.506,76.250
'[19:10:07.304]',0.641,0.502,75.781
'[19:10:07.312]',0.992,0.494,75.469
'[19:10:07.320]',1.148,0.490,75.000
'[19:10:07.328]',0.930,0.482,75.000
'[19:10:07.336]',0.531,0.475,74.531
'[19:10:07.344]',0.203,0.467,74.531
'[19:10:07.352]',0.047,0.463,74.219
'[19:10:07.360]',0.023,0.455,73.750
'[19:10:07.368]',0.070,0.447,73.750
'[19:10:07.376]',0.102,0.439,73.750
'[19:10:07.384]',0.133,0.431,73.750
'[19:10:07.392]',0.156,0.424,73.281
'[19:10:07.400]',0.180,0.416,73.281
'[19:10:07.408]',0.195,0.412,73.281
'[19:10:07.416]',0.195,0.404,72.969
'[19:10:07.424]',0.195,0.396,72.969
'[19:10:07.432]',0.188,0.388,72.500
'[19:10:07.440]',0.188,0.380,72.031
'[19:10:07.448]',0.195,0.373,72.031
'[19:10:07.456]',0.211,0.369,71.719
'[19:10:07.464]',0.219,0.365,71.250
'[19:10:07.472]',0.211,0.357,71.250
'[19:10:07.480]',0.219,0.353,70.781
'[19:10:07.488]',0.242,0.345,70.469
'[19:10:07.496]',0.258,0.341,70.000
'[19:10:07.504]',0.266,0.337,69.531
'[19:10:07.512]',0.281,0.329,69.219
'[19:10:07.520]',0.297,0.325,69.219
'[19:10:07.528]',0.328,0.322,68.750
'[19:10:07.536]',0.375,0.318,68.281
'[19:10:07.544]',0.430,0.310,68.281
'[19:10:07.552]',0.461,0.310,68.750
'[19:10:07.560]',0.492,0.306,70.000
'[19:10:07.568]',0.492,0.302,72.031
'[19:10:07.576]',0.492,0.298,75.781
'[19:10:07.584]',0.477,0.294,80.781
'[19:10:07.592]',0.469,0.290,86.719
'[19:10:07.600]',0.438,0.290,93.281
'[19:10:07.608]',0.375,0.286,100.000
'[19:10:07.616]',0.320,0.286,107.031
'[19:10:07.624]',0.281,0.282,112.969
'[19:10:07.632]',0.250,0.282,118.281
'[19:10:07.640]',0.234,0.278,123.281
'[19:10:07.648]',0.219,0.278,127.031
'[19:10:07.656]',0.203,0.278,130.469
'[19:10:07.664]',0.180,0.278,132.969
'[19:10:07.672]',0.164,0.278,134.531
'[19:10:07.680]',0.172,0.275,135.469
'[19:10:07.688]',0.188,0.275,135.781
'[19:10:07.696]',0.188,0.271,136.250
'[19:10:07.704]',0.188,0.271,135.781
'[19:10:07.712]',0.195,0.267,135.469
'[19:10:07.720]',0.203,0.267,134.531
'[19:10:07.728]',0.203,0.267,133.750
'[19:10:07.736]',0.195,0.263,132.969
'[19:10:07.744]',0.195,0.263,132.031
'[19:10:07.752]',0.188,0.263,130.781
'[19:10:07.760]',0.188,0.259,129.531
'[19:10:07.768]',0.195,0.259,128.281
'[19:10:07.776]',0.211,0.259,127.500
'[19:10:07.784]',0.211,0.255,126.250
'[19:10:07.792]',0.211,0.255,124.531
'[19:10:07.800]',0.227,0.251,123.281
'[19:10:07.808]',0.234,0.255,121.719
'[19:10:07.816]',0.227,0.259,120.000
'[19:10:07.824]',0.227,0.271,117.500
'[19:10:07.832]',0.227,0.286,115.469
'[19:10:07.840]',0.211,0.306,112.500
'[19:10:07.848]',0.211,0.329,109.219
'[19:10:07.856]',0.211,0.357,106.250
'[19:10:07.864]',0.211,0.388,102.969
'[19:10:07.872]',0.211,0.424,100.469
'[19:10:07.880]',0.211,0.463,98.281
'[19:10:07.888]',0.227,0.502,96.250
'[19:10:07.896]',0.227,0.537,95.000
'[19:10:07.904]',0.219,0.569,94.219
'[19:10:07.912]',0.211,0.600,93.281
'[19:10:07.920]',0.211,0.627,92.969
'[19:10:07.928]',0.211,0.651,92.500
