"'Time','II','III','AVR','V','RESP','PLETH','ABP','CVP'"
"'[10:52:17.888]',0.210,-,0.465,0.690,0.520,2.007,-,-"
"'[10:52:17.896]',0.215,-,0.505,0.705,0.560,1.952,-,-"
"'[10:52:17.904]',0.190,-,0.535,0.710,0.606,1.903,-,-"
"'[10:52:17.912]',0.150,-,0.580,0.735,0.651,1.861,-,-"
"'[10:52:17.920]',0.125,-,0.625,0.745,0.701,1.825,-,-"
"'[10:52:17.928]',0.095,-,0.655,0.760,0.751,1.795,-,-"
"'[10:52:17.936]',0.065,-,0.695,0.780,0.797,1.769,-,-"
"'[10:52:17.944]',0.035,-,0.715,0.790,0.843,1.748,-,-"
"'[10:52:17.952]',0.010,-,0.740,0.805,0.885,1.730,-,-"
"'[10:52:17.960]',-0.025,-,0.750,0.815,0.927,1.716,-,-"
"'[10:52:17.968]',-0.055,-,0.765,0.835,0.963,1.703,-,-"
"'[10:52:17.976]',-0.070,-,0.770,0.845,0.998,1.694,-,-"
"'[10:52:17.984]',-0.065,-,0.765,0.850,0.999,1.686,-,-"
"'[10:52:17.992]',-0.061,-,0.765,0.855,1.000,1.676,-,-"
"'[10:52:18.000]',-0.061,-,0.765,0.855,1.000,1.667,-,-"
"'[10:52:18.008]',-0.045,-,0.760,0.850,1.000,1.658,-,-"
"'[10:52:18.016]',-0.041,-,0.755,0.850,1.000,1.649,-,-"
"'[10:52:18.024]',-0.041,-,0.745,0.845,1.000,1.640,-,-"
"'[10:52:18.032]',-0.041,-,0.740,0.845,1.000,1.631,-,-"
"'[10:52:18.040]',-0.041,-,0.745,0.835,1.000,1.624,-,-"
"'[10:52:18.048]',-0.035,-,0.740,0.830,1.000,1.617,-,-"
"'[10:52:18.056]',-0.015,-,0.725,0.830,1.000,1.611,-,-"
"'[10:52:18.064]',0.015,-,0.710,0.840,1.000,1.606,-,-"
"'[10:52:18.072]',0.020,-,0.705,0.845,1.000,1.601,-,-"
"'[10:52:18.080]',0.044,-,0.680,0.855,1.000,1.598,-,-"
"'[10:52:18.088]',0.075,-,0.650,0.840,1.000,1.597,-,-"
"'[10:52:18.096]',0.100,-,0.625,0.825,1.000,1.597,-,-"
"'[10:52:18.104]',0.085,-,0.620,0.790,1.000,1.597,-,-"
"'[10:52:18.112]',0.080,-,0.630,0.755,1.000,1.597,-,-"
"'[10:52:18.120]',0.055,-,0.625,0.735,1.000,1.597,-,-"
"'[10:52:18.128]',0.060,-,0.650,0.730,1.000,1.597,-,-"
"'[10:52:18.136]',0.055,-,0.670,0.735,1.000,1.596,-,-"
"'[10:52:18.144]',0.015,-,0.695,0.740,1.000,1.594,-,-"
"'[10:52:18.152]',-0.035,-,0.730,0.745,1.000,1.589,-,-"
"'[10:52:18.160]',-0.041,-,0.735,0.745,1.000,1.581,-,-"
"'[10:52:18.168]',-0.061,-,0.745,0.755,1.000,1.570,-,-"
"'[10:52:18.176]',-0.061,-,0.740,0.745,1.000,1.564,-,-"
"'[10:52:18.184]',-0.055,-,0.750,0.745,1.000,1.568,-,-"
"'[10:52:18.192]',-0.081,-,0.775,0.795,1.000,1.590,-,-"
"'[10:52:18.200]',-0.090,-,0.815,0.840,1.000,1.642,-,-"
"'[10:52:18.208]',-0.050,-,0.705,0.805,1.000,1.730,-,-"
"'[10:52:18.216]',0.195,-,0.345,0.595,1.000,1.856,-,-"
"'[10:52:18.224]',0.450,-,-0.100,0.275,1.000,2.015,-,-"
"'[10:52:18.232]',0.590,-,-0.200,0.190,1.000,2.195,-,-"
"'[10:52:18.240]',0.465,-,0.540,0.585,0.972,2.381,-,-"
"'[10:52:18.248]',0.380,-,0.815,0.785,0.945,2.558,-,-"
"'[10:52:18.256]',0.160,-,0.900,0.800,0.912,2.713,-,-"
"'[10:52:18.264]',0.030,-,0.910,0.845,0.879,2.838,-,-"
"'[10:52:18.272]',-0.000,-,0.805,0.835,0.847,2.930,-,-"
"'[10:52:18.280]',-0.015,-,0.765,0.820,0.816,2.983,-,-"
"'[10:52:18.288]',-0.025,-,0.755,0.810,0.782,3.007,-,-"
"'[10:52:18.296]',-0.035,-,0.745,0.820,0.749,3.013,-,-"
"'[10:52:18.304]',-0.041,-,0.740,0.810,0.714,2.999,-,-"
"'[10:52:18.312]',-0.030,-,0.730,0.805,0.679,2.968,-,-"
"'[10:52:18.320]',-0.005,-,0.715,0.800,0.646,2.921,-,-"
"'[10:52:18.328]',-0.000,-,0.710,0.805,0.613,2.860,-,-"
"'[10:52:18.336]',-0.005,-,0.695,0.805,0.581,2.787,-,-"
"'[10:52:18.344]',0.015,-,0.670,0.795,0.550,2.703,-,-"
"'[10:52:18.352]',0.030,-,0.655,0.785,0.523,2.611,-,-"
"'[10:52:18.360]',0.030,-,0.650,0.780,0.496,2.513,-,-"
"'[10:52:18.368]',0.050,-,0.640,0.780,0.473,2.411,-,-"
"'[10:52:18.376]',0.060,-,0.615,0.760,0.450,2.319,-,-"
"'[10:52:18.384]',0.080,-,0.580,0.755,0.428,2.234,-,-"
"'[10:52:18.392]',0.105,-,0.540,0.735,0.406,2.143,-,-"
"'[10:52:18.400]',0.145,-,0.495,0.715,0.386,2.053,-,-"
"'[10:52:18.408]',0.175,-,0.455,0.710,0.366,1.967,-,-"
"'[10:52:18.416]',0.210,-,0.430,0.700,0.347,1.888,-,-"
"'[10:52:18.424]',0.245,-,0.405,0.690,0.330,1.816,-,-"
"'[10:52:18.432]',0.255,-,0.410,0.700,0.313,1.755,-,-"
"'[10:52:18.440]',0.235,-,0.430,0.710,0.297,1.703,-,-"
"'[10:52:18.448]',0.220,-,0.455,0.705,0.281,1.660,-,-"
"'[10:52:18.456]',0.195,-,0.495,0.725,0.265,1.625,-,-"
"'[10:52:18.464]',0.145,-,0.555,0.735,0.248,1.597,-,-"
"'[10:52:18.472]',0.120,-,0.595,0.750,0.231,1.576,-,-"
"'[10:52:18.480]',0.090,-,0.635,0.755,0.214,1.562,-,-"
"'[10:52:18.488]',0.060,-,0.670,0.760,0.197,1.553,-,-"
"'[10:52:18.496]',0.044,-,0.690,0.770,0.180,1.544,-,-"
"'[10:52:18.504]',0.010,-,0.715,0.780,0.162,1.537,-,-"
"'[10:52:18.512]',0.015,-,0.710,0.785,0.147,1.530,-,-"
"'[10:52:18.520]',0.010,-,0.710,0.785,0.131,1.523,-,-"
"'[10:52:18.528]',-0.010,-,0.720,0.790,0.117,1.516,-,-"
"'[10:52:18.536]',-0.055,-,0.745,0.810,0.103,1.508,-,-"
"'[10:52:18.544]',-0.115,-,0.775,0.835,0.087,1.500,-,-"
"'[10:52:18.552]',-0.130,-,0.785,0.835,0.071,1.492,-,-"
"'[10:52:18.560]',-0.126,-,0.775,0.830,0.054,1.485,-,-"
"'[10:52:18.568]',-0.110,-,0.765,0.835,0.038,1.478,-,-"
"'[10:52:18.576]',-0.095,-,0.760,0.840,0.022,1.475,-,-"
"'[10:52:18.584]',-0.061,-,0.735,0.835,0.007,1.473,-,-"
"'[10:52:18.592]',-0.045,-,0.725,0.855,0.003,1.470,-,-"
"'[10:52:18.600]',-0.021,-,0.715,0.860,-0.000,1.467,-,-"
"'[10:52:18.608]',-0.000,-,0.705,0.865,-0.000,1.464,-,-"
"'[10:52:18.616]',0.024,-,0.675,0.850,-0.000,1.461,-,-"
"'[10:52:18.624]',0.070,-,0.640,0.830,-0.000,1.460,-,-"
"'[10:52:18.632]',0.080,-,0.630,0.800,-0.000,1.459,-,-"
"'[10:52:18.640]',0.080,-,0.630,0.765,-0.000,1.459,-,-"
"'[10:52:18.648]',0.065,-,0.645,0.760,-0.000,1.459,-,-"
"'[10:52:18.656]',0.055,-,0.655,0.750,-0.000,1.459,-,-"
"'[10:52:18.664]',0.055,-,0.670,0.755,-0.000,1.459,-,-"
"'[10:52:18.672]',0.024,-,0.690,0.750,-0.000,1.460,-,-"
"'[10:52:18.680]',-0.000,-,0.725,0.750,-0.000,1.460,-,-"
"'[10:52:18.688]',-0.010,-,0.740,0.740,-0.000,1.457,-,-"
"'[10:52:18.696]',0.035,-,0.720,0.725,-0.000,1.450,-,-"
"'[10:52:18.704]',0.044,-,0.710,0.710,-0.000,1.439,-,-"
"'[10:52:18.712]',0.015,-,0.715,0.725,-0.000,1.431,-,-"
"'[10:52:18.720]',-0.015,-,0.750,0.750,-0.000,1.436,-,-"
"'[10:52:18.728]',-0.075,-,0.840,0.830,-0.000,1.464,-,-"
"'[10:52:18.736]',-0.100,-,0.855,0.845,-0.000,1.529,-,-"
"'[10:52:18.744]',0.030,-,0.565,0.695,-0.000,1.640,-,-"
"'[10:52:18.752]',0.295,-,0.095,0.340,-0.000,1.799,-,-"
"'[10:52:18.760]',0.480,-,-0.120,0.165,-0.000,1.998,-,-"
"'[10:52:18.768]',0.370,-,0.440,0.430,-0.000,2.223,-,-"
"'[10:52:18.776]',0.130,-,0.976,0.705,-0.000,2.425,-,-"
"'[10:52:18.784]',-0.030,-,1.070,0.770,-0.000,2.607,-,-"
"'[10:52:18.792]',-0.081,-,1.005,0.840,-0.000,2.794,-,-"
"'[10:52:18.800]',-0.050,-,0.891,0.845,-0.000,2.962,-,-"
"'[10:52:18.808]',-0.041,-,0.840,0.810,-0.000,3.100,-,-"
"'[10:52:18.816]',-0.065,-,0.815,0.790,-0.000,3.200,-,-"
"'[10:52:18.824]',-0.041,-,0.810,0.780,-0.000,3.264,-,-"
"'[10:52:18.832]',-0.050,-,0.810,0.785,-0.000,3.294,-,-"
"'[10:52:18.840]',-0.025,-,0.775,0.770,-0.000,3.294,-,-"
"'[10:52:18.848]',-0.010,-,0.755,0.770,-0.000,3.270,-,-"
"'[10:52:18.856]',-0.000,-,0.750,0.775,-0.000,3.225,-,-"
"'[10:52:18.864]',-0.015,-,0.755,0.785,-0.000,3.162,-,-"
"'[10:52:18.872]',0.024,-,0.730,0.760,-0.000,3.093,-,-"
"'[10:52:18.880]',0.044,-,0.715,0.750,-0.000,3.017,-,-"
"'[10:52:18.888]',-0.015,-,0.730,0.770,-0.000,2.927,-,-"
"'[10:52:18.896]',0.024,-,0.700,0.750,-0.000,2.828,-,-"
"'[10:52:18.904]',0.015,-,0.675,0.765,-0.000,2.722,-,-"
"'[10:52:18.912]',0.075,-,0.645,0.735,-0.000,2.612,-,-"
"'[10:52:18.920]',0.035,-,0.635,0.745,-0.000,2.501,-,-"
"'[10:52:18.928]',0.120,-,0.570,0.700,-0.000,2.393,-,-"
"'[10:52:18.936]',0.185,-,0.515,0.690,-0.000,2.288,-,-"
"'[10:52:18.944]',0.215,-,0.485,0.690,-0.000,2.191,-,-"
"'[10:52:18.952]',0.250,-,0.465,0.690,-0.000,2.103,-,-"
"'[10:52:18.960]',0.265,-,0.460,0.685,-0.000,2.023,-,-"
"'[10:52:18.968]',0.250,-,0.475,0.705,-0.000,1.955,-,-"
"'[10:52:18.976]',0.275,-,0.505,0.690,-0.000,1.902,-,-"
"'[10:52:18.984]',0.235,-,0.540,0.705,-0.000,1.859,-,-"
"'[10:52:18.992]',0.200,-,0.580,0.725,-0.000,1.819,-,-"
"'[10:52:19.000]',0.160,-,0.635,0.735,-0.000,1.783,-,-"
"'[10:52:19.008]',0.170,-,0.650,0.730,-0.000,1.752,-,-"
"'[10:52:19.016]',0.090,-,0.700,0.755,-0.000,1.725,-,-"
"'[10:52:19.024]',0.120,-,0.710,0.740,-0.000,1.703,-,-"
"'[10:52:19.032]',0.100,-,0.720,0.750,-0.000,1.684,-,-"
"'[10:52:19.040]',0.060,-,0.740,0.750,-0.000,1.669,-,-"
"'[10:52:19.048]',0.085,-,0.735,0.740,-0.000,1.654,-,-"
"'[10:52:19.056]',0.075,-,0.725,0.750,-0.000,1.640,-,-"
"'[10:52:19.064]',0.095,-,0.735,0.750,-0.000,1.540,-,-"
"'[10:52:19.072]',0.075,-,0.740,0.750,-0.000,1.398,-,-"
"'[10:52:19.080]',0.070,-,0.745,0.750,-0.000,1.323,-,-"
"'[10:52:19.088]',0.090,-,0.740,0.760,-0.000,1.278,-,-"
"'[10:52:19.096]',0.065,-,0.745,0.770,-0.000,1.246,-,-"
"'[10:52:19.104]',0.075,-,0.740,0.755,0.006,1.219,-,-"
"'[10:52:19.112]',0.060,-,0.745,0.750,0.013,1.192,-,-"
"'[10:52:19.120]',0.055,-,0.750,0.760,0.044,1.163,-,-"
"'[10:52:19.128]',0.060,-,0.740,0.780,0.075,1.132,-,-"
"'[10:52:19.136]',0.070,-,0.735,0.790,0.108,1.098,-,-"
"'[10:52:19.144]',0.060,-,0.740,0.805,0.143,1.064,-,-"
"'[10:52:19.152]',0.085,-,0.715,0.805,0.176,1.028,-,-"
"'[10:52:19.160]',0.109,-,0.695,0.795,0.209,0.993,-,-"
"'[10:52:19.168]',0.170,-,0.650,0.775,0.241,0.959,-,-"
"'[10:52:19.176]',0.195,-,0.640,0.750,0.274,0.933,-,-"
"'[10:52:19.184]',0.210,-,0.625,0.710,0.312,0.911,-,-"
"'[10:52:19.192]',0.195,-,0.630,0.690,0.351,0.888,-,-"
"'[10:52:19.200]',0.195,-,0.625,0.675,0.394,0.867,-,-"
"'[10:52:19.208]',0.190,-,0.650,0.685,0.437,0.850,-,-"
"'[10:52:19.216]',0.170,-,0.660,0.690,0.478,0.838,-,-"
"'[10:52:19.224]',0.140,-,0.680,0.690,0.519,0.828,-,-"
"'[10:52:19.232]',0.125,-,0.695,0.700,0.559,0.819,-,-"
"'[10:52:19.240]',0.120,-,0.690,0.705,0.599,0.811,-,-"
"'[10:52:19.248]',0.130,-,0.680,0.710,0.642,0.806,-,-"
"'[10:52:19.256]',0.140,-,0.675,0.710,0.686,0.810,-,-"
"'[10:52:19.264]',0.145,-,0.675,0.725,0.733,0.833,-,-"
"'[10:52:19.272]',0.130,-,0.715,0.790,0.780,0.871,-,-"
"'[10:52:19.280]',0.150,-,0.680,0.800,0.826,0.934,-,-"
"'[10:52:19.288]',0.255,-,0.470,0.705,0.872,1.033,-,-"
"'[10:52:19.296]',0.510,-,0.065,0.440,0.915,1.169,-,-"
"'[10:52:19.304]',0.690,-,-0.191,0.220,0.958,1.333,-,-"
"'[10:52:19.312]',0.720,-,0.195,0.405,0.979,1.514,-,-"
"'[10:52:19.320]',0.610,-,0.700,0.755,1.000,1.696,-,-"
"'[10:52:19.328]',0.635,-,0.750,0.845,1.000,1.865,-,-"
"'[10:52:19.336]',0.310,-,0.830,0.835,1.000,2.012,-,-"
"'[10:52:19.344]',0.180,-,0.800,0.845,1.000,2.131,-,-"
"'[10:52:19.352]',0.150,-,0.730,0.820,1.000,2.219,-,-"
"'[10:52:19.360]',0.130,-,0.700,0.785,1.000,2.278,-,-"
"'[10:52:19.368]',0.109,-,0.690,0.775,1.000,2.309,-,-"
"'[10:52:19.376]',0.100,-,0.685,0.770,1.000,2.317,-,-"
"'[10:52:19.384]',0.100,-,0.670,0.765,1.000,2.307,-,-"
"'[10:52:19.392]',0.100,-,0.665,0.760,1.000,2.283,-,-"
"'[10:52:19.400]',0.090,-,0.660,0.755,1.000,2.244,-,-"
"'[10:52:19.408]',0.095,-,0.645,0.760,1.000,2.195,-,-"
"'[10:52:19.416]',0.105,-,0.630,0.745,1.000,2.135,-,-"
"'[10:52:19.424]',0.105,-,0.620,0.735,1.000,2.065,-,-"
"'[10:52:19.432]',0.125,-,0.600,0.725,1.000,1.988,-,-"
"'[10:52:19.440]',0.130,-,0.585,0.715,1.000,1.905,-,-"
"'[10:52:19.448]',0.145,-,0.565,0.705,1.000,1.819,-,-"
"'[10:52:19.456]',0.160,-,0.535,0.690,1.000,1.732,-,-"
"'[10:52:19.464]',0.185,-,0.495,0.665,1.000,1.647,-,-"
"'[10:52:19.472]',0.220,-,0.455,0.655,1.000,1.575,-,-"
"'[10:52:19.480]',0.260,-,0.405,0.635,1.000,1.512,-,-"
"'[10:52:19.488]',0.305,-,0.360,0.620,1.000,1.449,-,-"
"'[10:52:19.496]',0.340,-,0.330,0.610,1.000,1.388,-,-"
"'[10:52:19.504]',0.360,-,0.315,0.610,1.000,1.332,-,-"
"'[10:52:19.512]',0.360,-,0.330,0.615,1.000,1.284,-,-"
"'[10:52:19.520]',0.350,-,0.350,0.635,1.000,1.244,-,-"
"'[10:52:19.528]',0.355,-,0.380,0.645,1.000,1.210,-,-"
"'[10:52:19.536]',0.315,-,0.425,0.665,1.000,1.183,-,-"
"'[10:52:19.544]',0.265,-,0.490,0.690,1.000,1.160,-,-"
"'[10:52:19.552]',0.220,-,0.545,0.710,1.000,1.142,-,-"
"'[10:52:19.560]',0.195,-,0.575,0.730,1.000,1.127,-,-"
"'[10:52:19.568]',0.150,-,0.615,0.740,0.976,1.115,-,-"
"'[10:52:19.576]',0.140,-,0.625,0.740,0.952,1.109,-,-"
"'[10:52:19.584]',0.125,-,0.645,0.755,0.923,1.106,-,-"
"'[10:52:19.592]',0.100,-,0.670,0.760,0.893,1.101,-,-"
"'[10:52:19.600]',0.105,-,0.665,0.765,0.863,1.096,-,-"
"'[10:52:19.608]',0.115,-,0.660,0.760,0.833,1.091,-,-"
"'[10:52:19.616]',0.125,-,0.655,0.765,0.802,1.087,-,-"
"'[10:52:19.624]',0.130,-,0.660,0.760,0.772,1.083,-,-"
"'[10:52:19.632]',0.135,-,0.645,0.760,0.745,1.079,-,-"
"'[10:52:19.640]',0.115,-,0.665,0.765,0.718,1.075,-,-"
"'[10:52:19.648]',0.130,-,0.650,0.770,0.694,1.071,-,-"
"'[10:52:19.656]',0.145,-,0.640,0.765,0.669,1.066,-,-"
"'[10:52:19.664]',0.135,-,0.650,0.790,0.645,1.061,-,-"
"'[10:52:19.672]',0.145,-,0.645,0.805,0.620,1.057,-,-"
"'[10:52:19.680]',0.155,-,0.640,0.815,0.595,1.054,-,-"
"'[10:52:19.688]',0.170,-,0.620,0.810,0.570,1.049,-,-"
"'[10:52:19.696]',0.165,-,0.610,0.820,0.548,1.042,-,-"
"'[10:52:19.704]',0.195,-,0.595,0.795,0.527,1.035,-,-"
"'[10:52:19.712]',0.170,-,0.610,0.770,0.507,1.027,-,-"
"'[10:52:19.720]',0.155,-,0.615,0.740,0.488,1.020,-,-"
"'[10:52:19.728]',0.145,-,0.610,0.735,0.468,1.012,-,-"
"'[10:52:19.736]',0.125,-,0.640,0.725,0.448,1.005,-,-"
"'[10:52:19.744]',0.075,-,0.680,0.745,0.428,0.998,-,-"
"'[10:52:19.752]',0.024,-,0.720,0.765,0.407,0.993,-,-"
"'[10:52:19.760]',-0.021,-,0.755,0.760,0.387,0.988,-,-"
"'[10:52:19.768]',-0.041,-,0.765,0.765,0.368,0.982,-,-"
"'[10:52:19.776]',-0.045,-,0.775,0.760,0.349,0.979,-,-"
"'[10:52:19.784]',-0.055,-,0.770,0.765,0.330,0.977,-,-"
"'[10:52:19.792]',-0.081,-,0.785,0.775,0.313,0.972,-,-"
"'[10:52:19.800]',-0.106,-,0.825,0.815,0.296,0.972,-,-"
"'[10:52:19.808]',-0.120,-,0.860,0.865,0.281,0.984,-,-"
"'[10:52:19.816]',-0.075,-,0.750,0.820,0.266,1.020,-,-"
"'[10:52:19.824]',0.180,-,0.355,0.580,0.250,1.087,-,-"
"'[10:52:19.832]',0.385,-,-0.065,0.270,0.234,1.192,-,-"
"'[10:52:19.840]',0.480,-,-0.130,0.210,0.217,1.333,-,-"
"'[10:52:19.848]',0.290,-,0.710,0.625,0.201,1.504,-,-"
"'[10:52:19.856]',0.155,-,0.965,0.780,0.186,1.691,-,-"
"'[10:52:19.864]',-0.015,-,1.015,0.825,0.171,1.879,-,-"
"'[10:52:19.872]',-0.050,-,0.920,0.860,0.157,2.032,-,-"
"'[10:52:19.880]',-0.070,-,0.850,0.870,0.143,2.156,-,-"
"'[10:52:19.888]',-0.090,-,0.825,0.855,0.127,2.272,-,-"
"'[10:52:19.896]',-0.090,-,0.805,0.835,0.111,2.365,-,-"
"'[10:52:19.904]',-0.090,-,0.790,0.830,0.094,2.429,-,-"
"'[10:52:19.912]',-0.081,-,0.780,0.835,0.076,2.464,-,-"
"'[10:52:19.920]',-0.065,-,0.765,0.825,0.058,2.473,-,-"
"'[10:52:19.928]',-0.055,-,0.750,0.830,0.041,2.458,-,-"
"'[10:52:19.936]',-0.050,-,0.745,0.830,0.023,2.424,-,-"
"'[10:52:19.944]',-0.055,-,0.740,0.830,0.005,2.373,-,-"
"'[10:52:19.952]',-0.041,-,0.715,0.825,0.002,2.308,-,-"
"'[10:52:19.960]',-0.030,-,0.705,0.815,-0.000,2.231,-,-"
"'[10:52:19.968]',-0.015,-,0.690,0.805,-0.000,2.144,-,-"
"'[10:52:19.976]',0.015,-,0.660,0.785,-0.000,2.063,-,-"
"'[10:52:19.984]',0.044,-,0.625,0.780,-0.000,1.984,-,-"
"'[10:52:19.992]',0.070,-,0.590,0.760,-0.000,1.899,-,-"
"'[10:52:20.000]',0.115,-,0.550,0.740,-0.000,1.813,-,-"
"'[10:52:20.008]',0.120,-,0.530,0.750,-0.000,1.730,-,-"
"'[10:52:20.016]',0.115,-,0.505,0.755,-0.000,1.654,-,-"
"'[10:52:20.024]',0.130,-,0.495,0.750,-0.000,1.585,-,-"
"'[10:52:20.032]',0.105,-,0.490,0.760,-0.000,1.523,-,-"
"'[10:52:20.040]',0.120,-,0.510,0.760,-0.000,1.469,-,-"
"'[10:52:20.048]',0.090,-,0.540,0.775,-0.000,1.423,-,-"
"'[10:52:20.056]',0.035,-,0.590,0.795,-0.000,1.385,-,-"
"'[10:52:20.064]',-0.000,-,0.640,0.805,-0.000,1.353,-,-"
"'[10:52:20.072]',-0.041,-,0.695,0.815,-0.000,1.329,-,-"
"'[10:52:20.080]',-0.075,-,0.740,0.825,-0.000,1.312,-,-"
"'[10:52:20.088]',-0.140,-,0.800,0.855,-0.000,1.295,-,-"
"'[10:52:20.096]',-0.155,-,0.830,0.850,-0.000,1.280,-,-"
"'[10:52:20.104]',-0.140,-,0.830,0.840,-0.000,1.266,-,-"
"'[10:52:20.112]',-0.166,-,0.845,0.840,-0.000,1.254,-,-"
"'[10:52:20.120]',-0.200,-,0.865,0.855,-0.000,1.243,-,-"
"'[10:52:20.128]',-0.155,-,0.850,0.835,-0.000,1.235,-,-"
"'[10:52:20.136]',-0.140,-,0.840,0.830,-0.000,1.227,-,-"
"'[10:52:20.144]',-0.120,-,0.835,0.830,-0.000,1.220,-,-"
"'[10:52:20.152]',-0.151,-,0.845,0.830,-0.000,1.212,-,-"
"'[10:52:20.160]',-0.115,-,0.830,0.815,-0.000,1.204,-,-"
"'[10:52:20.168]',-0.110,-,0.840,0.830,-0.000,1.196,-,-"
"'[10:52:20.176]',-0.135,-,0.850,0.840,-0.000,1.192,-,-"
"'[10:52:20.184]',-0.120,-,0.835,0.815,-0.000,1.188,-,-"
"'[10:52:20.192]',-0.126,-,0.830,0.825,-0.000,1.182,-,-"
"'[10:52:20.200]',-0.086,-,0.810,0.825,-0.000,1.174,-,-"
"'[10:52:20.208]',-0.070,-,0.800,0.835,-0.000,1.165,-,-"
"'[10:52:20.216]',-0.055,-,0.795,0.845,-0.000,1.154,-,-"
"'[10:52:20.224]',-0.030,-,0.775,0.845,-0.000,1.145,-,-"
"'[10:52:20.232]',-0.041,-,0.785,0.840,-0.000,1.135,-,-"
"'[10:52:20.240]',0.024,-,0.735,0.825,-0.000,1.125,-,-"
"'[10:52:20.248]',0.030,-,0.725,0.790,-0.000,1.115,-,-"
"'[10:52:20.256]',0.010,-,0.735,0.760,-0.000,1.107,-,-"
"'[10:52:20.264]',-0.021,-,0.755,0.760,-0.000,1.099,-,-"
"'[10:52:20.272]',-0.000,-,0.765,0.765,-0.000,1.095,-,-"
"'[10:52:20.280]',0.010,-,0.770,0.760,-0.000,1.092,-,-"
"'[10:52:20.288]',-0.041,-,0.795,0.755,-0.000,1.087,-,-"
"'[10:52:20.296]',-0.095,-,0.835,0.780,-0.000,1.080,-,-"
"'[10:52:20.304]',-0.090,-,0.825,0.770,-0.000,1.071,-,-"
"'[10:52:20.312]',-0.086,-,0.835,0.775,-0.000,1.061,-,-"
"'[10:52:20.320]',-0.135,-,0.855,0.785,-0.000,1.051,-,-"
"'[10:52:20.328]',-0.095,-,0.830,0.750,-0.000,1.048,-,-"
"'[10:52:20.336]',-0.081,-,0.865,0.805,-0.000,1.063,-,-"
"'[10:52:20.344]',-0.191,-,0.930,0.875,-0.000,1.107,-,-"
"'[10:52:20.352]',-0.155,-,0.850,0.840,-0.000,1.188,-,-"
"'[10:52:20.360]',0.040,-,0.535,0.675,-0.000,1.310,-,-"
"'[10:52:20.368]',0.370,-,0.060,0.335,-0.000,1.442,-,-"
"'[10:52:20.376]',0.470,-,-0.055,0.220,-0.000,1.587,-,-"
"'[10:52:20.384]',0.420,-,0.610,0.600,0.005,1.766,-,-"
"'[10:52:20.392]',0.380,-,0.891,0.850,0.011,1.958,-,-"
"'[10:52:20.400]',0.210,-,0.970,0.875,0.029,2.142,-,-"
"'[10:52:20.408]',-0.055,-,1.015,0.910,0.048,2.303,-,-"
"'[10:52:20.416]',-0.095,-,0.930,0.875,0.071,2.434,-,-"
"'[10:52:20.424]',-0.120,-,0.885,0.845,0.094,2.532,-,-"
"'[10:52:20.432]',-0.135,-,0.860,0.820,0.117,2.596,-,-"
"'[10:52:20.440]',-0.166,-,0.860,0.825,0.140,2.630,-,-"
"'[10:52:20.448]',-0.166,-,0.855,0.820,0.163,2.639,-,-"
"'[10:52:20.456]',-0.155,-,0.840,0.805,0.187,2.625,-,-"
"'[10:52:20.464]',-0.126,-,0.815,0.795,0.216,2.591,-,-"
"'[10:52:20.472]',-0.095,-,0.795,0.785,0.246,2.547,-,-"
"'[10:52:20.480]',-0.070,-,0.770,0.775,0.281,2.494,-,-"
"'[10:52:20.488]',-0.045,-,0.755,0.760,0.316,2.426,-,-"
"'[10:52:20.496]',-0.015,-,0.725,0.750,0.350,2.347,-,-"
"'[10:52:20.504]',0.010,-,0.705,0.735,0.384,2.259,-,-"
"'[10:52:20.512]',0.050,-,0.665,0.730,0.418,2.165,-,-"
"'[10:52:20.520]',0.075,-,0.630,0.715,0.452,2.068,-,-"
"'[10:52:20.528]',0.115,-,0.590,0.695,0.491,1.970,-,-"
"'[10:52:20.536]',0.150,-,0.545,0.685,0.530,1.873,-,-"
"'[10:52:20.544]',0.205,-,0.495,0.665,0.573,1.780,-,-"
"'[10:52:20.552]',0.260,-,0.425,0.640,0.617,1.693,-,-"
"'[10:52:20.560]',0.315,-,0.385,0.640,0.664,1.615,-,-"
"'[10:52:20.568]',0.350,-,0.355,0.640,0.710,1.551,-,-"
"'[10:52:20.576]',0.375,-,0.340,0.635,0.759,1.499,-,-"
"'[10:52:20.584]',0.385,-,0.355,0.655,0.808,1.449,-,-"
"'[10:52:20.592]',0.380,-,0.380,0.665,0.852,1.404,-,-"
"'[10:52:20.600]',0.360,-,0.420,0.690,0.897,1.365,-,-"
"'[10:52:20.608]',0.335,-,0.460,0.705,0.937,1.332,-,-"
"'[10:52:20.616]',0.310,-,0.505,0.725,0.977,1.306,-,-"
"'[10:52:20.624]',0.270,-,0.545,0.740,0.988,1.284,-,-"
"'[10:52:20.632]',0.235,-,0.590,0.760,1.000,1.268,-,-"
"'[10:52:20.640]',0.210,-,0.610,0.770,1.000,1.255,-,-"
"'[10:52:20.648]',0.190,-,0.630,0.780,1.000,1.245,-,-"
"'[10:52:20.656]',0.185,-,0.645,0.785,1.000,1.238,-,-"
"'[10:52:20.664]',0.180,-,0.645,0.785,1.000,1.230,-,-"
"'[10:52:20.672]',0.180,-,0.645,0.785,1.000,1.224,-,-"
"'[10:52:20.680]',0.185,-,0.645,0.775,1.000,1.219,-,-"
"'[10:52:20.688]',0.190,-,0.635,0.775,1.000,1.211,-,-"
